Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,432915,30/07/2019,Post-Doc Opening in Social Cognition in Human-Robot Interaction BC: 75192,5 months 1 week,Expired,1,Psychological sciences,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,432827,30/07/2019,1 Postdoctoral position in Photoelectrochemistry CB: 77331,4 weeks 1 day,Expired,1,Physics,Temporary,GA Number 803621,H2020 / ERC
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,426535,11/7/2019,Postdoctoral position in “Robotics vision for Action Understanding and Action Planning in Human-Robot Collaboration” BC: 76413,3 weeks 4 hours,Expired,1,Computer science,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,424527,5/7/2019,Post-doc position in The Multiple Time-Scales of Multi-Agent Interaction CB 77247,2 months 1 week,Expired,4,Neurosciences,Temporary,grant agreement n. 824160,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,423775,3/7/2019,Embedded system designer on FPGA for Humanoid Robots CB 77017,4 months 1 day,Expired,2,Computer science,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,423774,3/7/2019,Two PostDoctoral positions on Low-latency SLAM for autonomous robots CB 77018 - 77019,4 weeks 2 hours,Expired,2,"Computer science, Philosophy › Aesthetics",Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,423773,3/7/2019,PostDoctoral position on Event-driven Deep Learning CB 77016,4 weeks 2 hours,Expired,2,Computer science,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,422290,28/06/2019,Postdoctoral position in “multisensory integration and technology validation in blind children” BC: 77137,2 weeks 3 days,Expired,1,Neurosciences,Other,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,422285,28/06/2019,Fellow position in “Multisensory learning in children: from science to technology” BC: 77126,2 weeks 3 days,Expired,1,Neurosciences,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,419899,21/06/2019,Fellow position in Mechanical Design BC76563,4 months 1 week,Expired,1,Engineering,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,419678,20/06/2019,1 Fellow Position – Advanced biological barriers modelling (Smart Bio-Interfaces) CB 77136,3 weeks 5 days,Expired,1,"Biological sciences, Physics",Temporary,contract number 832045,H2020 / ERC
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,419104,19/06/2019,Post-Doc position in “Modeling and fabrication of dielectric metasurfaces for Vectorial Nano-imaging” CB 77066,1 month 1 week,Expired,1,Physics,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,418740,18/06/2019,Postdoc Position on Multimodal Optical Microscopy with applications in Biophyisics. B.C: 74315,1 month 1 week,Expired,1,Physics,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,418214,17/06/2019,Post-Doc positions for “Numerical modeling of plasmon systems for neuroscience applications” CB: 76410,4 weeks 2 hours,Expired,1,Physics,Temporary,Nr.828972,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,416073,11/6/2019,NeuTouch Marie Skłodowska-Curie PhD Fellowships,5 days 10 hours,Expired,15,"Biological sciences, Engineering, Neurosciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,415869,10/6/2019,Fondazione Istituto Italiano di Tecnologia – IIT invites application for a Fellow position within the Graphene Flagship Project CB 77070,2 weeks 6 days,Expired,1,Chemistry,Temporary,Grant Agreement n. 785219,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,415709,10/6/2019,Fellow position in Humanoid Technologies: Humanoid and Human Centered Mechatronics Lab CB 75706,2 weeks 1 day,Expired,1,Engineering,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,414857,6/6/2019,Computer Vision & Machine Learning Software Engineer BC76866,1 month 1 week,Expired,1,Computer science,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,413799,3/6/2019,Two Fellow positions in Software and Control of Robot End-Effectors – Humanoid and Human Centred Mechatronics Research Line CB 76715; 76716,1 month 2 weeks,Expired,1,Engineering,Temporary,Grant Agreement n. 732287,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,413788,3/6/2019,Post Doc position on object tracking and pose estimation BC77039,1 month 1 week,Expired,1,Computer science,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,412911,30/05/2019,PostDoctoral position on Event-driven Deep Learning BC: 77016,1 month 1 day,Expired,1,"Computer science, Engineering",Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,412908,30/05/2019,Two PostDoctoral positions on Low-latency SLAM for autonomous robots BC: 77018 - 77019,1 month 1 day,Expired,2,"Computer science, Engineering",Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,412906,30/05/2019,Embedded system designer on FPGA for Humanoid Robots BC 77017,1 month 1 day,Expired,1,Engineering,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,412902,30/05/2019,Postdoctoral position in “Neural and kinematic bases of shared perception with robots” BC: 77025,2 weeks 1 day,Expired,1,Neurosciences,Temporary,Grant Agreement n. 804388,H2020 / ERC
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,410559,22/05/2019,Post Doc in “Protein Engineering” BC 76764,1 month 1 day,Expired,1,Physics,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,410462,22/05/2019,Post Doc in Biomechanics CB 77009,2 weeks 1 day,Expired,1,Engineering,Temporary,grant agreement No. 824074,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,409866,20/05/2019,Postdoc on “robot control for human-robot interaction (HRI)” BC: 75195,3 weeks 5 days,Expired,1,"Computer science, Engineering",Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,409864,20/05/2019,Postdoc on “AI methods in HRI” BC: 75194,1 year 7 months,Expired,1,"Computer science, Engineering",Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,408861,16/05/2019,2 PHD POSITIONS for FET PROACTIVE HERMES AT THE IIT (GENOVA) IN COLLABORATION WITH UNIVERSITÀ DI GENOVA,3 weeks 5 days,Expired,2,"Medical sciences, Neurosciences",Other,Grant Agreement n°824164,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,408858,16/05/2019,Postdoc position in biohybrid materials for brain regeneration CB: 76897,2 weeks 1 day,Expired,1,Chemistry,Temporary,Grant Agreement n°824164,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,408846,16/05/2019,PostDoctoral position on low-latency vision for autonomous robotics BC: 76325,2 weeks 6 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,408841,16/05/2019,Post-doc opening in autonomous navigation for mobile robots BC 76597,1 month 2 weeks,Expired,1,Engineering,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,408834,16/05/2019,Deep Learning & Computer Vision Software Developer BC 76866,2 weeks 1 day,Expired,1,"Computer science, Engineering",Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,408800,16/05/2019,Post-Doc positions for “Numerical modeling of Plasmonic Neural Interfaces with optical fibers” CB: 76410,2 weeks 1 day,Expired,1,Physics,Temporary,grant agreement n. 828972,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,408798,16/05/2019,Post-Doc positions for “Wavefront engineering for Plasmonic Neural Interfaces with optical fibers” CB: 76411,2 weeks 1 day,Expired,1,Physics,Temporary,agreement n. 828972,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,403598,30/04/2019,Post-doctoral position in Neuroscience of Pain CB 76728,3 weeks 3 days,Expired,1,Neurosciences,Temporary,grant agreement n° 649020,H2020 / ERC
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,403423,29/04/2019,"Robotics Control, Perception and Planning Software Engineer CB 76515",2 weeks 2 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,402945,26/04/2019,Post-Doc Opening in Social Cognition in Human-Robot Interaction BC: 76731,3 weeks 3 days,Expired,1,Neurosciences,Temporary,Grant Agreement No 715058,H2020 / ERC
