Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Akershus University Hospital,,,Other,587820,16/12/2020,A researcher position (Forsker) is available in the research group “Functional Genetics of Obesity”,1 month 9 hours,Expired,1,Medical sciences › Medicine,Other,4311466573,Not funded by an EU programme
Akershus University Hospital,,,Other,578449,18/11/2020,A researcher position (Forsker) is available in the research group “Functional Genetics of Obesity”,2 weeks 4 days,Expired,1,Medical sciences › Medicine,Temporary,4311466573,Not funded by an EU programme
Bangor University,School of Computer Science and Electronic Engineering,,Higher Education Institute,524850,19/05/2020,Research Project Support Officer (+ PhD study),2 weeks 5 days,Expired,1,"Engineering › Electronic engineering, Physics › Optics",To be defined,,H2020
Bangor University,School of Computer Science and Electronic Engineering,,Higher Education Institute,457367,24/10/2019,Research Project Support Officer in The DSP Centre of Excellence (2 posts) (Ref: BU01976),4 weeks 1 day,Expired,2,"Engineering, Physics",Other,,H2020
bitYoga AS,,,"Small Medium Enterprise, Start-up",473158,15/12/2019,PhD position in Computer Science,2 months 1 week,Expired,1,Computer science › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
"Brno University of Technology, Faculty of Information Technology",hr department,,Higher Education Institute,489129,5/2/2020,Senior Academic Position at FIT,2 months 8 hours,Expired,1,Computer science,Temporary,,Not funded by an EU programme
"Brno University of Technology, Faculty of Information Technology",hr department,,Higher Education Institute,485626,28/01/2020,SENIOR RESEARCHER,3 weeks 1 day,Expired,1,Computer science,Temporary,,Not funded by an EU programme
"Brno University of Technology, Faculty of Information Technology",hr department,,Higher Education Institute,455909,18/10/2019,Academic position at FIT BUT,1 month 3 days,Expired,5,"Computer science, Technology",Temporary,,Not funded by an EU programme
Cardiaccs AS,,,Other,359035,28/11/2018,Post-doctoral fellow in materials and industrial engineering for cardiac medical device development,9 months 2 weeks,Expired,2,"Engineering › Materials engineering, Engineering › Industrial engineering, Medical sciences › Other, Technology › Medical technology",Not Applicable,860047,H2020 / SME Innovation Associate
CardiNor AS,,,"Small Medium Enterprise, Start-up",365753,20/12/2018,Postdoctoral fellow with knowledge in IVD biomarker research and validation,2 months 1 week,Expired,1,"Biological sciences › Biological engineering, Chemistry › Analytical chemistry, Chemistry › Biochemistry, Engineering › Biomedical engineering, Technology › Biotechnology, Technology › Medical technology",Temporary,INNOSUP-02-2019-2020,H2020 / SME Innovation Associate
Centre for Applied Research at NHH,,,Other,264134,6/12/2017,Researchers/Senior researchers in behavioral economics and labor market economics,1 month 1 week,Expired,2,Economics,Permanent,,Not funded by an EU programme
Centre for Educational Measurement (CEMO),University of Oslo,,Higher Education Institute,319612,28/06/2018,Two Postdoctoral fellowships in Educational Assessment and Measurement,3 months 4 days,Expired,2,Educational sciences › Research methodology,Temporary,,Not funded by an EU programme
Centre for Educational Measurement (CEMO),University of Oslo,,Higher Education Institute,319605,28/06/2018,Two PhD Research fellows in educational measurement,3 months 4 days,Expired,2,Educational sciences › Research methodology,Temporary,,Not funded by an EU programme
Centre for Educational Measurement (CEMO),University of Oslo,,Higher Education Institute,319601,28/06/2018,PhD Research fellow in Educational policy analysis with large-scale assessment data,3 months 4 days,Expired,1,Educational sciences › Research methodology,Temporary,,Not funded by an EU programme
"Centre for Molecular Medicine Norway (NCMM), University of Oslo",Centre for Molecular Medicine Norway,Computational Biology & Gene Regulation,Higher Education Institute,370343,14/01/2019,PhD student,2 months 2 days,Expired,2,"Biological sciences › Biology, Computer science › Informatics",Temporary,,Not funded by an EU programme
"Centre for Molecular Medicine Norway (NCMM), University of Oslo",Centre for Molecular Medicine Norway,Computational Biology & Gene Regulation,Higher Education Institute,367907,4/1/2019,Postdoctoral position in Computational Biology and Gene Regulation,1 month 5 hours,Expired,2,"Biological sciences › Biology, Computer science › Other",Temporary,,Not funded by an EU programme
CESSDA,,,International / Intergovernmental Organisation,304523,9/5/2018,Technical Officer,1 month 1 day,Expired,1,Computer science › Database management,Permanent,,Not funded by an EU programme
CESSDA,,,International / Intergovernmental Organisation,273283,22/01/2018,Senior Project Manager,1 month 1 week,Expired,1,"Communication sciences, Educational sciences, Psychological sciences, Sociology",Other,,Not funded by an EU programme
CESSDA,,,International / Intergovernmental Organisation,272672,18/01/2018,Chief Technical Officer,1 month 1 week,Expired,1,Computer science › Database management,To be defined,,Not funded by an EU programme
CESSDA ERIC,,,Other,600187,1/2/2021,Project Manager in the Consortium of European Social Science Data Archives,2 weeks 4 days,Published,1,Other,Temporary,,Not funded by an EU programme
Chiron AS,,,Other,477331,2/1/2020,Call for expression of interest: Post-doc with a PhD in chemistry for developing a production platform for Chlorinated Paraffins Certified Reference Materials (CRMs),1 month 2 weeks,Expired,1,Chemistry › Organic chemistry,Temporary,INNOSUP-02-2019-2020,H2020 / SME Innovation Associate
Chondrometrics GmbH,,,"Small Medium Enterprise, Start-up",285351,5/3/2018,"Computer Scientist (Dipl.-Inf., M.Sc. or B.Sc)",1 month 1 day,Expired,1,"Computer science › Programming, Medical sciences › Other",Permanent,,Not funded by an EU programme
Christian Michelsen Research AS,Science and Technology,,Private with public mission,233803,18/07/2017,Senior Research Scientist - Acoustics / Ultrasound Technology,1 month 1 week,Expired,1,Physics › Acoustics,Permanent,3505980767,Not funded by an EU programme
CO2PERATE ITN,,,Other,507437,23/03/2020,Industrial PhD-position at Haldor Topsøe A/S,1 month 1 week,Expired,1,Chemistry › Heterogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,488551,4/2/2020,Industrial PhD position in Computational Chemistry,3 months 3 weeks,Expired,1,Chemistry › Computational chemistry,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,485222,27/01/2020,Early Stage Researcher (PhD Student candidate),4 months 4 days,Expired,1,Chemistry › Homogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,485218,27/01/2020,Early Stage Researcher (PhD Student candidate),4 months 4 days,Expired,1,Chemistry › Homogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484427,24/01/2020,PhD position in the Development of Efficient Methods for CO2 Conversion to CO and PET Labelling of Pharmaceuticals,2 months 1 week,Expired,1,Chemistry › Heterogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484423,24/01/2020,Industrial PhD position in PET chemistry,4 weeks 1 day,Expired,1,Chemistry › Organic chemistry,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484420,24/01/2020,PhD position in development of catalysts for aminocarbonylation reactions of olefins with CO2,2 months 1 week,Expired,1,Chemistry › Heterogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484418,24/01/2020,PhD Research Fellowship in Computational Chemistry,1 month 5 days,Expired,1,Chemistry › Computational chemistry,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484411,24/01/2020,PhD position in catalytic alkoxycarbonylation reactions of unsaturated hydrocarbons with CO2,2 months 1 week,Expired,2,Chemistry › Heterogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484407,24/01/2020,PhD position in Transition Metal Catalysis for the Conversion of Lignin into Aryl Carboxylates with CO2,2 months 1 week,Expired,1,Chemistry › Homogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484399,24/01/2020,Early Stage Researcher (ESR) position in Heterogeneous Catalysis For CO2 conversion,1 month 1 day,Expired,13,Chemistry › Heterogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions COFUND
CO2PERATE ITN,,,Other,484396,24/01/2020,Early Stage Researcher (ESR) position in catalytic carboxylation techniques with isotopically labelled CO2,2 months 1 week,Expired,2,Chemistry › Homogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484390,24/01/2020,Early Stage Researcher (ESR) position in catalytic carboxylation of saturated hydrocarbons with carbon dioxide,2 months 1 week,Expired,1,Chemistry › Homogeneous catalysis,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484030,23/01/2020,PhD Candidate in Computational analysis of symmetric and asymmetric oxazolidinone formation from CO2,1 year 4 weeks,Closed,5,Chemistry › Computational chemistry,Temporary,,H2020 / Marie Skłodowska-Curie Actions
CO2PERATE ITN,,,Other,484011,23/01/2020,PhD Candidate in Computational analysis of CO2-based carboxylation of hydrocarbons,1 year 4 weeks,Closed,1,Chemistry › Computational chemistry,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Cochlear,,,Higher Education Institute,443850,6/9/2019,"Researcher in Fitting, Machine Learning and Cochlear Implants",1 month 5 days,Expired,2,"Computer science › Programming, Engineering › Biomedical engineering, Mathematics › Algorithms",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Cochlear,,,Higher Education Institute,442363,3/9/2019,Researcher in Neurocognition and Cochlear Implants,1 month 1 week,Expired,2,"Communication sciences › Speech communication, Medical sciences › Medicine, Neurosciences › Neuropsychology",Temporary,,H2020 / Marie Skłodowska-Curie Actions
"Department of Neurology, Haukeland University Hospital",Neurology,,Higher Education Institute,519243,30/04/2020,Data Manager,3 weeks 12 hours,Expired,1,"Biological sciences › Other, Computer science › Systems design, Medical sciences › Medicine",Temporary,,Not funded by an EU programme
"Department of Neurology, Haukeland University Hospital",Neurology,,Higher Education Institute,496067,21/02/2020,Research technician,1 month 8 hours,Expired,1,"Biological sciences, Chemistry › Biochemistry",Temporary,,Not funded by an EU programme
"Department of Neurology, Haukeland University Hospital",Neurology,,Higher Education Institute,495487,20/02/2020,Data Manager,1 month 1 day,Expired,1,"Biological sciences › Other, Computer science › Systems design, Medical sciences › Medicine",Temporary,,Not funded by an EU programme
DNV GL,,,Large Company,577209,13/11/2020,First Stage Researcher (R1) leading to a PhD degree with Aalborg University.,1 month 2 days,Expired,2,Engineering › Electrical engineering,Permanent,H2020 MGA MSCA-ITN,H2020 / Marie Skłodowska-Curie Actions
DNV GL,,,Large Company,524809,19/05/2020,First Stage Researcher (R1) leading to a PhD degree with Aalborg University.,1 month 1 day,Expired,1,Engineering › Electrical engineering,Temporary,H2020 MGA MSCA-ITN,H2020 / Marie Skłodowska-Curie Actions
DNV GL,,,Large Company,491109,10/2/2020,First Stage Researcher (R1),3 weeks 4 days,Expired,1,Engineering › Electrical engineering,Temporary,MSCA-ITN,H2020 / Marie Skłodowska-Curie Actions
DOCORAL SCHOOL SESAMES,CHEMISTRY-PHYSICS,,Higher Education Institute,511896,7/4/2020,PhD Position,1 month 4 weeks,Expired,1,"Chemistry › Computational chemistry, Chemistry › Physical chemistry",Temporary,,Not funded by an EU programme
DOCORAL SCHOOL SESAMES,CHEMISTRY-PHYSICS,,Higher Education Institute,379365,12/2/2019,PhD Thesis COMPUTATIONAL CHEMISTRY,3 months 2 weeks,Expired,1,Chemistry › Computational chemistry,Temporary,,Not funded by an EU programme
DOCORAL SCHOOL SESAMES,CHEMISTRY-PHYSICS,,Higher Education Institute,296457,10/4/2018,"17 PhD positions in Chemistry-Physics. University of Lorraine, Doctoral School SESAMES.",3 weeks 6 days,Expired,18,"Chemistry › Organic chemistry, Chemistry › Computational chemistry, Chemistry › Molecular chemistry, Chemistry › Physical chemistry, Physics › Statistical physics",Temporary,,Not funded by an EU programme
EPSRC Centre for Doctoral Training in Photonic Integration & Advanced Data Storage,,,Higher Education Institute,286370,8/3/2018,Fully-funded 4-year PhD Studentships at EPSRC Centre for Doctoral Training in Photonic Integration & Advanced Data Storage,5 months 3 weeks,Expired,10,"Computer science › Other, Engineering › Electrical engineering, Engineering › Electronic engineering, Engineering › Other, Engineering › Materials engineering, Physics › Solid state physics, Physics › Optics, Physics › Electronics, Physics › Electromagnetism, Technology › Electrical technology, Technology › Nanotechnology, Technology › Optronics",Temporary,,Not funded by an EU programme
Exosomics,,,"Small Medium Enterprise, Start-up",283291,23/02/2018,"PhD Student, Early Stage Researcher",1 month 6 days,Expired,2,Biological sciences › Other,Other,Marie Sklodowska Currie Fellowship ELBA– ITN no1,H2020 / Marie Skłodowska-Curie Actions
Folkehelseinstituttet,Global Health,,Public Research Institution,520066,4/5/2020,Researcher/Senior Researcher - Digital Health,2 weeks 6 days,Expired,1,"Computer science › Digital systems, Medical sciences › Other, Other",Permanent,4209065023,Not funded by an EU programme
Frantz AS,,,"Small Medium Enterprise, Start-up",180346,10/2/2017,PhD Candidate - Dep. of Infectious Diseases,4 weeks 8 hours,Expired,1,Medical sciences › Medicine,Temporary,,Not funded by an EU programme
GE Healthcare,Cardiovascular Ultrasound,R&D,Large Company,456697,22/10/2019,Early Stage Researcher,1 month 1 day,Expired,1,"Computer science › Digital systems, Engineering › Biomedical engineering, Engineering › Computer engineering",Temporary,MARCIUS2,H2020 / Marie Skłodowska-Curie Actions
GE Healthcare,Cardiovascular Ultrasound,R&D,Large Company,456696,22/10/2019,Early Stage Researcher,1 month 1 day,Expired,1,Computer science › Digital systems,Temporary,MARCIUS1,H2020 / Marie Skłodowska-Curie Actions
GE Healthcare,Cardiovascular Ultrasound,R&D,Large Company,248308,26/09/2017,Early Stage Researcher,1 month 1 hour,Expired,1,Engineering › Computer engineering,Temporary,,H2020 / Marie Skłodowska-Curie Actions
GenØk - Centre for Biosafety,,,Private with public mission,368311,7/1/2019,Researcher on Responsible Research and Innovation (RRI) in European Practice and Funding,3 weeks 7 hours,Expired,1,"Environmental science, Ethics in natural sciences › Other, Ethics in social sciences, Technology",Temporary,741402 - NewHoRRIzon,Not funded by an EU programme
"Haukeland university hospital, Norway",,,Public Research Institution,495421,20/02/2020,Senior advisor (research advisor),2 weeks 2 days,Expired,1,Neurosciences › Neurology,Permanent,Webcruiter-ID: 4160952382,Not funded by an EU programme
"Haukeland university hospital, Norway",,,Public Research Institution,470427,6/12/2019,Senior advisor (research advisor),3 weeks 6 days,Expired,1,Neurosciences › Neurology,Permanent,Webcruiter-ID: 4160952382,Not funded by an EU programme
"Haukeland university hospital, Norway",,,Public Research Institution,383077,25/02/2019,Doctoral fellowship,2 weeks 3 days,Expired,1,Medical sciences › Medicine,Temporary,,Not funded by an EU programme
Hedmark University College,,,Higher Education Institute,177818,1/2/2017,Postdoc in phenotypic gamete traits and epigenetic marks associated with fertility in cattle and swine,1 week 4 days,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Laboratory animal science",Temporary,,Not funded by an EU programme
Helse Stavanger HF,Pathology,Molecular biology,Other,473638,17/12/2019,PhD-fellowship in digital + molecular pathology of triple negative breast cancer,2 months 10 hours,Expired,2,Medical sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
HEMISPHERIAN AS,,,"Small Medium Enterprise, Start-up",462092,12/11/2019,Innovation Associate (R2/R3) for chemical synthesis in drug development [Expression of Interest],1 month 1 week,Expired,1,"Chemistry › Organic chemistry, Medical sciences › Medicine, Pharmacological sciences › Clinical pharmacology",Temporary,,H2020 / SME Innovation Associate
HiOA via MyNetwork,,,Higher Education Institute,606715,16/02/2021,PhD fellowship in ADvanced hEalth intelligence and brain-insPired Technologies (ADEPT),3 days 12 hours,Published,1,"Engineering › Biomedical engineering, Engineering › Electronic engineering, Neurosciences › Neuroinformatics, Neurosciences › Neurophysiology, Neurosciences › Neuropsychology, Technology › Medical technology, Technology › Optronics",Not Applicable,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,604859,9/2/2021,Ph.D. fellowship position related to gender inclusive innovation ecosystems,1 week 3 days,Published,1,"Sociology › Social shaping of technology, Technology › Information technology",Not Applicable,,H2020
HiOA via MyNetwork,,,Higher Education Institute,603525,8/2/2021,PhD Fellowship in Better Provision for Norway’s Children from Early Childhood Education and Care through Primary School [BeProS],1 week 4 days,Published,2,Educational sciences › Learning studies,Not Applicable,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,602356,4/2/2021,Postdoctoral Research Fellow Trustworthy Machine Learning and Artificial Intelligence Algorithms,2 weeks 1 day,Published,2,"Computer science › Informatics, Computer science › Programming, Computer science › Modelling tools, Ethics in natural sciences › Other",Temporary,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,602355,3/2/2021,Ph.D. fellowship position in Quantum Computing in the context of Artificial Intelligence,2 weeks 3 days,Published,2,"Computer science › Informatics, Computer science › Programming, Mathematics › Computational mathematics, Mathematics › Applied mathematics",Not Applicable,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,599832,28/01/2021,PhD Fellowship in Smart Materials in Structural Engineering,3 weeks 1 day,Published,1,"Engineering › Mechanical engineering, Engineering › Civil engineering, Engineering › Materials engineering",Not Applicable,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,597886,22/01/2021,Associate Professor (førsteamanuensis or førstelektor) of Arts and Crafts Education,2 weeks 2 days,Expired,1,Educational sciences › Education,Temporary,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,597036,19/01/2021,Associate Professor in Marine Robotics,1 month 1 day,Published,1,"Engineering › Control engineering, Engineering › Electronic engineering, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,590235,21/12/2020,Ph.D. Fellowship Position in Diversity Studies,1 month 2 weeks,Expired,1,"Environmental science › Earth science, Political sciences › Science and society",Not Applicable,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,589088,17/12/2020,Associate Professor in Electronic Engineering,2 months 9 hours,Expired,1,"Engineering › Electronic engineering, Engineering › Electrical engineering, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,588103,16/12/2020,PhD Fellowship within the topic “The effects of digital transformations on the Digital Generation (DigiGen)”,1 month 1 week,Expired,1,"Educational sciences › Learning studies, Educational sciences › Education",Not Applicable,,H2020
HiOA via MyNetwork,,,Higher Education Institute,584287,3/12/2020,Associate Professor (førsteamanuensis or førstelektor) of English Education,1 month 1 week,Expired,2,Educational sciences › Education,Temporary,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,584288,3/12/2020,Associate Professor (førsteamanuensis or førstelektor) of Music Education,1 month 1 week,Expired,2,Educational sciences › Education,Temporary,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,583302,1/12/2020,Ph.D. fellowship position in Teacher Education for Vocational Education and Training (VET),1 month 3 weeks,Expired,1,Educational sciences › Learning studies,Not Applicable,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,581834,26/11/2020,Ph.D. fellowship position related to children's and young people's everyday life in an interprofessional perspective,2 months 3 days,Expired,1,Educational sciences,Not Applicable,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,581107,24/11/2020,Associate Professor (førsteamanuensis or førstelektor) of Educational Sciences/Pedagogy,3 weeks 5 hours,Expired,1,Educational sciences › Education,Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,581108,24/11/2020,Associate Professor (førsteamanuensis or førstelektor) of Mathematics Education,3 weeks 7 hours,Expired,5,Mathematics › Applied mathematics,Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,580558,23/11/2020,Associate Professor in Project Management,1 month 3 weeks,Expired,1,"Engineering › Civil engineering, Engineering › Project engineering, Technology › Other",Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,580107,23/11/2020,Associate Professor in Engineering Energy and Environment,1 month 4 weeks,Expired,1,"Architecture › Other, Engineering › Other, Engineering › Mechanical engineering, Engineering › Control engineering, Engineering › Civil engineering, Physics › Applied physics",Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,580106,23/11/2020,Associate Professor in Engineering Energy and Environment,1 month 4 weeks,Expired,1,"Architecture › Other, Engineering › Other, Engineering › Mechanical engineering, Engineering › Control engineering, Engineering › Civil engineering, Physics › Applied physics",Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,580104,23/11/2020,Associate Professor in Building Construction and Technology,1 month 4 weeks,Expired,1,"Engineering › Civil engineering, Engineering › Other, Technology › Environmental technology, Technology › Energy technology, Technology › Other",Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,580105,23/11/2020,"Associate Professor in Sustainable Urban Development, Water and Environmental Engineering",1 month 4 weeks,Expired,1,"Engineering › Civil engineering, Engineering › Other, Engineering › Process engineering, Engineering › Water resources engineering, Technology › Environmental technology, Technology › Water technology, Technology › Other",Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,579564,19/11/2020,Professor of Mathematics Education,3 weeks 12 hours,Expired,1,Mathematics › Applied mathematics,Permanent,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,570927,23/10/2020,Associate Professor/Assistant Professor in Interdisciplinary Technology,3 weeks 6 days,Expired,2,Computer science › Informatics,Temporary,,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,557771,10/9/2020,PhD Fellowship in Better Provision for Norway’s Children from Early Childhood Education and Care through Primary School [BeProS],1 month 1 week,Expired,4,"Educational sciences › Learning studies, Literature › Writing",Not Applicable,20/07645,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,554206,27/08/2020,Postdoctoral Research Fellow in Machine Learning Applications in Structural Health Monitoring,1 month 4 days,Expired,2,"Computer science › Other, Engineering › Civil engineering, Engineering › Computer engineering, Engineering › Electronic engineering",Not Applicable,20/07197,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,539257,3/7/2020,Associate Professor in Integrated Land-Use and Transportation Planning,1 month 2 weeks,Expired,2,"Engineering › Civil engineering, Engineering › Other",Permanent,20/05883,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,539254,3/7/2020,"Phd Fellowship in Smart cities, buildings and structures",1 month 1 week,Expired,2,"Engineering › Materials engineering, Engineering › Control engineering, Engineering › Civil engineering",Not Applicable,20/03336,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,539255,3/7/2020,PhD Fellowship in Artificial intelligence,1 month 1 week,Expired,2,Computer science › Other,Not Applicable,20/03333,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,539256,3/7/2020,PhD Fellowship in Urban Ocean Technology Research,2 months 14 hours,Expired,2,"Engineering › Electronic engineering, Engineering › Maritime engineering, Engineering › Mechanical engineering, Mathematics › Computational mathematics",Not Applicable,20/05422,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,539253,3/7/2020,PhD Fellowship in Intelligent health and health technologies,1 month 1 week,Expired,2,"Medical sciences › Medicine, Technology › Medical technology",Not Applicable,20/03337,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,537842,29/06/2020,Professor in Urban Analytics,1 month 3 weeks,Expired,2,"Engineering › Civil engineering, Engineering › Other",Permanent,20/05270,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,527490,27/05/2020,Associate Professor in Sustainable Transitions,3 weeks 2 days,Expired,2,Technology › Other,Permanent,20/04522,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,515068,15/04/2020,Professor in Educational Theory,2 days 14 hours,Expired,2,Educational sciences,Permanent,19/12381,H2020
HiOA via MyNetwork,,,Higher Education Institute,502167,5/3/2020,Postdoctoral Research Fellowship,2 weeks 5 days,Expired,2,"Juridical sciences › Environmental law, Sociology › Rural sociology",Temporary,20/01916,H2020
HiOA via MyNetwork,,,Higher Education Institute,499315,27/02/2020,Head of Studies for the field of Civil Engineering / Associate Professor in Structural Engineering,4 weeks 9 hours,Expired,2,"Engineering › Civil engineering, Engineering › Other",Permanent,20/02364,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,499316,27/02/2020,Head of Studies for the field of Energy and Environment in Buildings / Associate Professor in Engineering,4 weeks 9 hours,Expired,2,"Engineering › Thermal engineering, Engineering › Systems engineering, Engineering › Other",Permanent,20/02367,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,499317,27/02/2020,Assistant Professor in Traffic Engineering,3 weeks 9 hours,Expired,2,Engineering › Civil engineering,Not Applicable,20/02418,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,493320,14/02/2020,Associate Professor in Educational Theory - Temporary,1 week 6 days,Expired,2,Educational sciences,Temporary,19/12384,H2020
HiOA via MyNetwork,,,Higher Education Institute,493321,14/02/2020,Associate Professor in Special Needs Education/Educational Theory,2 weeks 2 days,Expired,2,Educational sciences,Permanent,19/12382,H2020
HiOA via MyNetwork,,,Higher Education Institute,487632,30/01/2020,Associate Professor in Physics,4 weeks 10 hours,Expired,2,"Physics › Thermodynamics, Physics › Other",Permanent,20/01166,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,476038,19/12/2019,Associate Professor in Applied Artificial Intelligence,4 weeks 1 day,Expired,2,"Computer science › Other, Neurosciences › Neuroinformatics, Psychological sciences › Other",Not Applicable,19/12710,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,463128,12/11/2019,Professor/Associate Professor in Energy and Environment in Buildings,1 month 3 weeks,Expired,2,"Engineering › Mechanical engineering, Engineering › Other",Permanent,18/08076,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,462458,11/11/2019,Professor in Technology-Enhanced Learning,4 weeks 8 hours,Expired,2,Educational sciences › Education,Permanent,19/10714,H2020
HiOA via MyNetwork,,,Higher Education Institute,461688,8/11/2019,Professor in analysis of biological “omics” data,1 month 4 weeks,Expired,2,"Biological sciences › Other, Engineering › Chemical engineering, Medical sciences › Other",Permanent,19/10656,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,461565,7/11/2019,Professor in Applied Computer Security,1 month 4 weeks,Expired,2,Technology › Computer technology,Permanent,19/10674,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,461564,7/11/2019,Professor in Digital Transformation,1 month 4 weeks,Expired,2,Technology › Information technology,Permanent,19/10668,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,456848,21/10/2019,Associate Professor in Electronics or Industrial Communications Systems,1 month 6 days,Expired,2,Engineering › Electronic engineering,Permanent,19/10373,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,455821,16/10/2019,Assistant Professor in Electronics/Electronic Engineering,1 month 6 days,Expired,2,Engineering › Electronic engineering,Permanent,19/10360,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,455490,16/10/2019,PhD Fellowship position in the field of vocational education,1 month 1 week,Expired,2,Educational sciences › Learning studies,Not Applicable,19/09784,H2020
HiOA via MyNetwork,,,Higher Education Institute,449644,25/09/2019,PhD Research Fellow: The effects of digital transformations on families and the role of Early Childhood Education and Care (ECEC) leaders,1 month 1 week,Expired,2,"Communication sciences › Other, Educational sciences › Learning studies, Technology › Communication technology",Not Applicable,19/09062,H2020
HiOA via MyNetwork,,,Higher Education Institute,447234,17/09/2019,PhD Fellowship in Machine Learning,4 weeks 11 hours,Expired,2,Computer science › Other,Not Applicable,19/09056,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,436398,9/8/2019,IT drift engineer at the Department of Computer Science,4 weeks 51 min,Expired,2,Engineering › Other,Permanent,19/06545,Not funded by an EU programme
HiOA via MyNetwork,,,Higher Education Institute,427559,24/06/2019,Associate Professor/Assistant Professor in ICT and Technology Enhanced Learning,1 month 4 days,Expired,4,Educational sciences,Temporary,19/06216,H2020
