Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Laboratory for Advanced Materials,,,"Small Medium Enterprise, Start-up",594798,14/01/2021,"Postdoctoral position - chemical synthesis, nanomaterials",3 weeks 1 day,Expired,1,Chemistry › Inorganic chemistry,Permanent,,H2020
Laboratory for Advanced Materials,,,"Small Medium Enterprise, Start-up",559856,18/09/2020,PHD Student: Characterization of Optical and Electronic Properties of new Materials for Optoelectronics.,2 months 3 weeks,Expired,1,Chemistry,Other,,H2020
Laboratory for Advanced Materials,,,Higher Education Institute,559854,18/09/2020,PHD student: New Materials and Nanomaterials for Optoelectronics,2 months 3 weeks,Expired,1,Chemistry › Organic chemistry,Other,,H2020
Laboratory for Advanced Materials,,,"Small Medium Enterprise, Start-up",437322,14/08/2019,PHD STUDENT - Development of stable narrow-bandgap perovskites.,10 months 2 weeks,Expired,9,"Chemistry › Inorganic chemistry, Chemistry › Organic chemistry",Other,,H2020
Laboratory for Advanced Materials,,,Higher Education Institute,437321,14/08/2019,PHD STUDENT - Development of semiconductor nanostructures for energy storage and conversion applications.,10 months 2 weeks,Expired,2,"Chemistry › Inorganic chemistry, Chemistry › Organic chemistry",Other,,H2020
Laboratory for Advanced Materials,,,Higher Education Institute,437320,14/08/2019,PHD STUDENT - Development of 2D nanomaterials for electronics.,10 months 2 weeks,Expired,2,Chemistry › Organic chemistry,Other,,H2020
Laboratory for Advanced Materials,,,Higher Education Institute,437311,14/08/2019,PHD STUDENT - Theoretical modeling of the properties of crystalline solid materials using advanced computational methods.,10 months 2 weeks,Expired,2,Chemistry › Computational chemistry,Other,,H2020
Laboratory for Advanced Materials,,,Higher Education Institute,386940,9/3/2019,"PhD student - Chemistry, Materials science",2 months 23 hours,Expired,5,"Chemistry › Physical chemistry, Chemistry › Computational chemistry, Chemistry › Inorganic chemistry, Chemistry › Organic chemistry",Temporary,,H2020
Laboratory for Advanced Materials,,,Higher Education Institute,386938,9/3/2019,"PhD student - Chemistry, Materials Science",2 months 23 hours,Expired,5,"Chemistry › Organic chemistry, Chemistry › Inorganic chemistry",Temporary,,H2020
Laboratory for Advanced Materials,,,"Small Medium Enterprise, Start-up",369733,11/1/2019,postdoctoral researcher / Organic Synthesis,1 year 5 months,Expired,1,Chemistry › Organic chemistry,Temporary,,H2020
Laboratory for Advanced Materials,,,"Small Medium Enterprise, Start-up",369732,11/1/2019,postdoctoral researcher / Inorganic Nanocrystals Synthesis,1 year 5 months,Expired,1,Chemistry › Inorganic chemistry,Temporary,,H2020
MultiplexDX Inc.,,,Private with public mission,474759,19/12/2019,Senior Molecular Biologist ─ Next-Generation Sequencing,2 months 3 days,Expired,1,Biological sciences › Biology,Permanent,,H2020
MultiplexDX Inc.,,,Private with public mission,473709,17/12/2019,Senior Molecular Biologist ─ Fluorescent In Situ Hybridization,2 months 2 weeks,Expired,1,Biological sciences › Biology,Permanent,,H2020
MultiplexDX Inc.,,,Private with public mission,424523,5/7/2019,Senior Molecular Biologist / Next-Generation Sequencing,1 month 3 weeks,Expired,1,Biological sciences › Other,Permanent,,Not funded by an EU programme
MultiplexDX Inc.,,,Private with public mission,402209,24/04/2019,Senior Nucleic Acid Chemist,2 months 1 week,Expired,1,Chemistry › Organic chemistry,Permanent,,Not funded by an EU programme
Pavol Jozef Šafárik University in Košice,,,Higher Education Institute,566809,11/10/2020,Research position in Vertebrate Ecology,1 month 2 weeks,Expired,1,Biological sciences › Biodiversity,Temporary,,Not funded by an EU programme
"Plant Science and Biodiversity Centre, Slovak Academy of Sciences",,,Public Research Institution,503517,11/3/2020,PhD position,2 months 3 weeks,Expired,1,Biological sciences,Other,,Not funded by an EU programme
"Plant Science and Biodiversity Centre, Slovak Academy of Sciences",,,Public Research Institution,503511,11/3/2020,PhD position,2 months 3 weeks,Expired,1,Biological sciences,Other,,Not funded by an EU programme
"Plant Science and Biodiversity Centre, Slovak Academy of Sciences",,,Public Research Institution,503125,10/3/2020,PhD position,2 months 3 weeks,Expired,1,Biological sciences › Other,Other,,Not funded by an EU programme
Polymer Institute of the Slovak Academy of Sciences,Department for Biomaterials Research,,Public Research Institution,380952,18/02/2019,PhD Position in Macromolecular Chemistry,3 months 1 week,Expired,1,Chemistry › Other,Temporary,,Not funded by an EU programme
"Polymer Institute, Slovak Academy of Sciences",,,Public Research Institution,501973,7/3/2020,PhD in Physical Chemistry or PhD in Organic Chemistry,2 months 3 weeks,Expired,1,Chemistry › Computational chemistry,Temporary,POX-MD-2020,Not funded by an EU programme
"Research Center for Quantum Information, Institute of Physics of Slovak Academy of Sciences",,,Public Research Institution,380898,18/02/2019,Postdoc position,1 week 3 days,Expired,1,Physics › Quantum mechanics,Temporary,,Not funded by an EU programme
Slovak Academy of Sciences,,,Public Research Institution,572978,30/10/2020,Open first call for applications – SASPRO 2 Academic Mobility Programme,3 months 3 weeks,Published,20,Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions COFUND
Slovak Academy of Sciences,,,Public Research Institution,572978,30/10/2020,Open first call for applications – SASPRO 2 Academic Mobility Programme,3 months 3 weeks,Published,10,Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions COFUND
Slovak Academy of Sciences,,,Public Research Institution,572978,30/10/2020,Open first call for applications – SASPRO 2 Academic Mobility Programme,3 months 3 weeks,Published,10,Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions COFUND
Slovak Academy of Sciences,,,Public Research Institution,430430,23/07/2019,Open call for applications – SAS looking for MoReProfessionals (10 positions available).,2 months 4 days,Expired,10,Other,Temporary,,Not funded by an EU programme
Slovak Academy of Sciences,Institute for Forecasting,,Public Research Institution,289765,16/03/2018,PhD student,1 month 1 day,Expired,1,Economics › Social economics,Temporary,,Not funded by an EU programme
Slovak Academy of Sciences,Institute for Forecasting,,Public Research Institution,231539,8/7/2017,junior / senior researcher,1 month 3 weeks,Expired,1,"Demography › Other, Economics › Labour economics, Economics › Political economy, Political sciences › Science and society, Sociology › Socio-economic research",To be defined,,Not funded by an EU programme
Slovak Academy of Sciences,Institute of Archaeology,,Public Research Institution,400531,17/04/2019,PhD. study offer,1 month 7 hours,Expired,3,Other,Other,,Not funded by an EU programme
Slovak Academy of Sciences,Institute of Archaeology,,Public Research Institution,295036,5/4/2018,PhD. study offer,1 month 3 weeks,Expired,3,Other,Other,,Not funded by an EU programme
Slovak Histochemical Society,Institute of Telemedicine,,Other,598194,25/01/2021,Postdoctoral Fellow - Theoretical or Computational Biology / Medicine,3 weeks 4 days,Published,3,"Anthropology, Biological sciences, Communication sciences, Computer science, Engineering, Environmental science, Ethics in health sciences, Ethics in natural sciences, Information science, Mathematics, Medical sciences, Neurosciences, Pharmacological sciences, Philosophy, Physics, Psychological sciences, Technology",To be defined,HXTM-PDFEL-2101-EUX,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,544275,22/07/2020,Postdoctoral research positions at STU 2020 - Sub-zero treatment of ledeburitic cold work tool steels,1 month 2 weeks,Expired,1,Engineering › Materials engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,543939,21/07/2020,Postdoctoral research positions at STU 2020 - Development of printing technology for organic-electronics-based flexible senzors,1 month 2 weeks,Expired,1,Engineering › Electronic engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,543937,21/07/2020,Postdoctoral research positions at STU 2020 - Extraction of biologically active substances from waste plant biomass and their application in functional foods,1 month 2 weeks,Expired,1,Chemistry › Other,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,543933,21/07/2020,Postdoctoral research positions at STU 2020 - Assessing the effect of rainfall-runoff model parametrization on climate change impact evaluation,1 month 2 weeks,Expired,1,Engineering › Civil engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,543929,21/07/2020,Postdoctoral research positions at STU - Practical synthesis of antibiotics active against the most dangerous bacterial pathogens,1 month 2 weeks,Expired,1,Chemistry › Organic chemistry,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,433102,31/07/2019,Postdoctoral research position at STU - Research on new progressive methods of traditional cultural heritage materials conservation,1 month 3 days,Expired,1,Engineering › Chemical engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,433100,31/07/2019,Postdoctoral research position at STU - Metrological control assurance of intraocular pressure measuring instruments principles,1 month 3 days,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,433096,31/07/2019,Postdoctoral research position at STU - Investigation of mechanism of action of new potential therapeutics based on thiosemicarbazones exhibiting antiproliferative and antibacterial properties,1 month 3 days,Expired,1,Engineering › Chemical engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,433088,31/07/2019,Postdoctoral research position at STU - Implementation of low frequencies in the single number index calculation,1 month 3 days,Expired,1,Engineering › Civil engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,432745,30/07/2019,Postdoctoral research position - Energy-autonomous integrated systems based on energy harvesting,1 month 4 days,Expired,1,Engineering › Electronic engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,318031,22/06/2018,"Postdoctoral research positions - Monitoring of pharmaceuticals, drugs and micropolymers in the environment Slovakia and their effective way of removal",1 month 2 weeks,Expired,1,Chemistry › Biochemistry,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,318022,22/06/2018,"Postdoctoral research positions - ""Phase2phase"" - a platform for calculating the mechanical stability of crystals from the first principles",1 month 2 weeks,Expired,1,Physics › Computational physics,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,318018,22/06/2018,Postdoctoral research positions - Low-exergy radiant heating and cooling systems for nearly zero energy buildings,1 month 2 weeks,Expired,1,Engineering › Civil engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,318015,22/06/2018,Postdoctoral research positions - Electronic structure of biologically active transition metal complexes,1 month 2 weeks,Expired,1,Chemistry › Biochemistry,Temporary,,Not funded by an EU programme
Slovak University of Technology,,,Higher Education Institute,318004,22/06/2018,Postdoctoral research positions - SMART system of health care monitoring based on „Internet of things“,1 month 2 weeks,Expired,1,Engineering › Electrical engineering,Temporary,,Not funded by an EU programme
Slovak University of Technology,Department of Mathematics and Descriptive Geometry,Applied Mathematics and Numerical Analysis,Higher Education Institute,591849,2/1/2021,EU project ESR / PhD student in Applied Mathematics,4 weeks 1 day,Expired,1,"Biological sciences › Biology, Computer science › 3 D modelling, Computer science › Programming, Computer science › Modelling tools, Mathematics › Algorithms, Mathematics › Applied mathematics, Mathematics › Computational mathematics",Temporary,955576-INFLANET,H2020 / Marie Skłodowska-Curie Actions
Slovak University of Technology,Department of Mathematics and Descriptive Geometry,Applied Mathematics and Numerical Analysis,Higher Education Institute,308170,22/05/2018,Early-Stage Researcher - PhD student in applied mathematics,2 weeks 5 days,Expired,1,"Computer science › Programming, Mathematics › Computational mathematics",Temporary,721537,H2020 / Marie Skłodowska-Curie Actions
Slovak University of Technology,Faculty of Civil Engineering,Department of Mathematics and Descriptive Geometry,Higher Education Institute,180311,10/2/2017,"Early-Stage Researcher, PhD student in applied mathematics",8 months 3 weeks,Expired,1,"Engineering › Biomedical engineering, Mathematics › Applied mathematics, Mathematics › Computational mathematics",Not Applicable,,H2020 / Marie Skłodowska-Curie Actions
Slovak University of Technology,Faculty of Civil Engineering,Department of Mathematics and Descriptive Geometry,Higher Education Institute,180305,10/2/2017,"Early-Stage Researcher, PhD student in applied mathematics",2 months 2 weeks,Expired,1,"Engineering › Biomedical engineering, Mathematics › Applied mathematics, Mathematics › Computational mathematics",Not Applicable,,H2020 / Marie Skłodowska-Curie Actions
Slovak University of Technology,"Institute of Information Engineering, Automation and Mathematics",,Higher Education Institute,237803,4/8/2017,"Vacancies for PhD students at Slovak University of Technology in Bratislava, Slovakia",6 months 4 weeks,Expired,2,"Engineering › Process engineering, Engineering › Control engineering, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,419937,21/06/2019,MSCA IF,1 month 1 week,Expired,2,Engineering › Nuclear engineering,Temporary,MSCA-IF-2019,H2020 / Marie Skłodowska-Curie Actions
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,418046,17/06/2019,MSCA IF,1 month 2 weeks,Expired,5,"Engineering › Computer engineering, Engineering › Civil engineering",Temporary,MSCA-IF-2019,H2020 / Marie Skłodowska-Curie Actions
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,418043,17/06/2019,MSCA IF,1 month 2 weeks,Expired,1,Mathematics › Applied mathematics,Temporary,MSCA-IF-2019,H2020 / Marie Skłodowska-Curie Actions
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,416751,13/06/2019,MSCA IF,1 month 2 weeks,Expired,2,"Engineering › Control engineering, Mathematics › Applied mathematics",Temporary,MSCA-IF-2019,H2020 / Marie Skłodowska-Curie Actions
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,243114,4/9/2017,Geoinformation technologies employment to reduce environmental hazards threatening the forest vegetation,2 weeks 3 hours,Expired,1,Environmental science › Other,Temporary,,Not funded by an EU programme
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,241797,28/08/2017,Postdoctoral research position - electrochemistry,3 weeks 1 hour,Expired,1,Engineering › Electrical engineering,Temporary,,Not funded by an EU programme
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,241369,25/08/2017,Postdoctoral research position - Mechanical Engineering,3 weeks 3 days,Expired,1,Technology › Materials technology,Temporary,,Not funded by an EU programme
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,241330,25/08/2017,Postdoctoral research position - Organic Electronics,3 weeks 3 days,Expired,1,Engineering › Electrical engineering,Temporary,,Not funded by an EU programme
Slovenska technicka univerzita v Bratislave,Department for Research and International Scientific Cooperation,,Higher Education Institute,241327,25/08/2017,Postdoctoral research position - Machine Learning,1 month 6 days,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
TatraMed Software s.r.o.,,,"Small Medium Enterprise, Start-up",587527,16/12/2020,Efficient software solutions for image processing and quantitative analysis in nuclear medicine,1 month 2 weeks,Expired,1,"Computer science › Programming, Mathematics › Applied mathematics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
TatraMed Software s.r.o.,,,"Small Medium Enterprise, Start-up",180799,13/02/2017,Efficient software solutions for medical image processing and analysis,1 month 14 hours,Expired,1,"Computer science › Programming, Mathematics › Applied mathematics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
University of Zilina,,,Other,602760,8/2/2021,one position of university teacher for the positon of Associate professor in the field of habilitation proceedings and in the inauguration proceedings: Field didactics,1 week 4 days,Published,2,Educational sciences › Other,Temporary,,Not funded by an EU programme
University of Zilina,,,Other,602754,8/2/2021,one position of university teacher for the position of Associate professor in the field of habilitation and inaugural proceedings: Non-Slavic languages and literatures or Foreign languages and cultures or General linguistics or Theory of literature and hi,1 week 4 days,Published,2,"Language sciences › Languages, Literature › Other",Temporary,,Not funded by an EU programme
University of Zilina,,,Other,448335,23/09/2019,Researcher,1 week 4 days,Expired,2,Technology › Transport technology,Temporary,770145,H2020
University of Zilina,,,Other,400644,17/04/2019,PhD in Intelligent Information Systems within the Collaborative Doctoral Partnership with the Joint Research Centre of the European Comission,1 month 1 week,Expired,1,Computer science › Informatics,Temporary,,H2020
University of Zilina,,,Other,400644,17/04/2019,PhD in Intelligent Information Systems within the Collaborative Doctoral Partnership with the Joint Research Centre of the European Comission,1 month 1 week,Expired,1,Computer science › Informatics,Temporary,,H2020
University of Zilina,,,Other,344129,8/10/2018,PhD in (Photo-)electrochemical Cells for Solar Fuel Production,8 months 3 weeks,Expired,2,"Chemistry › Physical chemistry, Engineering › Materials engineering, Engineering › Chemical engineering, Medical sciences › Medicine, Physics › Computational physics, Physics › Solid state physics",Temporary,,Not funded by an EU programme
