Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
UNESCO Chair on Digital Cultural Heritage at the Cyprus University of Technology,Electrical Engineering and Computer Engineering and Informatics,Digital Cultural Heritage Research Lab,Higher Education Institute,459965,3/11/2019,Six PhD Fellowships at the H2020 ERA Chair Mnemosyne Project,2 months 3 weeks,Expired,6,"Architecture › Other, Arts › Other, Computer science › Informatics, Computer science › Database management, Computer science › 3 D modelling, Engineering › Surveying, Engineering › Knowledge engineering, Information science › Documentation, Information science › Information management, Other",To be defined,,H2020
UNESCO Chair on Digital Cultural Heritage at the Cyprus University of Technology,Electrical Engineering and Computer Engineering and Informatics,Digital Cultural Heritage Research Lab,Higher Education Institute,424917,6/7/2019,ERA Chair Holder on Digital Cultural Heritage,2 weeks 1 day,Expired,2,"Architecture › Other, Computer science › 3 D modelling, Computer science › Database management, Engineering › Surveying, History › Other, Information science › Documentation, Other",Temporary,810857,H2020
UNESCO Chair on Digital Cultural Heritage at the Cyprus University of Technology,Electrical Engineering and Computer Engineering and Informatics,Digital Cultural Heritage Research Lab,Higher Education Institute,382924,24/02/2019,European Research Area (ERA) Chair Holder on Digital Cultural Heritage,1 month 1 week,Expired,1,"Computer science › Informatics, Engineering › Surveying, Engineering › Knowledge engineering, History › Archaeology, Information science › Information management, Information science › Documentation, Other",Temporary,810857,H2020
University of Cyprus,,,Higher Education Institute,606308,17/02/2021,"Special Scientists (Research Fellow), UNIVERSITY OF CYPRUS, IRIDA Research Centre for Communication Technologies",2 days 22 hours,Published,1,"Engineering, Mathematics",Temporary,,H2020 / ERC
University of Cyprus,,,Higher Education Institute,606300,17/02/2021,"Software Defined Radio Engineer (Special Scientist), UNIVERSITY OF CYPRUS , IRIDA Research Centre for Communication Technologies",2 days 22 hours,Published,1,"Engineering, Mathematics",Temporary,,H2020 / ERC
University of Cyprus,,,Higher Education Institute,606298,17/02/2021,"Special Scientists (Assistant Researchers), IRIDA Research Centre for Communication Technologies, University of Cyprus",2 days 22 hours,Published,1,"Engineering, Mathematics",Temporary,,H2020 / ERC
University of Cyprus,,,Higher Education Institute,600658,2/2/2021,SPECIAL SCIENTIST (PhD holder)UNIVERSITY OF CYPRUS FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY,2 weeks 3 days,Published,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,600654,2/2/2021,"SPECIAL SCIENTIST, UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",2 weeks 3 days,Published,2,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,599568,29/01/2021,"Lecturer or Assistant Professor in the Department Physics, University of Cyprus",3 weeks 1 day,Published,1,Physics,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,597489,22/01/2021,"Lecturer or Assistant Professor in the Department of Psychology, University of Cyprus",4 weeks 23 hours,Published,1,Psychological sciences › Other,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,597488,22/01/2021,"Lecturer or Assistant Professor in the Department of Social and Political Sciences, University of Cyprus",4 weeks 23 hours,Published,1,Sociology › Other,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,597487,22/01/2021,"Lecturer or Assistant Professor in the Department of Social and Political Sciences, University of Cyprus",4 weeks 23 hours,Published,1,Sociology › Other,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,597485,22/01/2021,"Lecturer or Assistant Professor in the Department of Social and Political Sciences, University of Cyprus",4 weeks 23 hours,Published,1,Sociology › Other,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,594767,14/01/2021,"SPECIAL SCIENTIST (PhD holder),UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",2 weeks 1 day,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,594765,14/01/2021,"SPECIAL SCIENTIST (research),UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",2 weeks 1 day,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,576286,11/11/2020,Postdoctoral Researcher- YUFE Career Tracks: Postdoctoral Programme on „European Identity“,1 month 4 weeks,Expired,1,Other,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,571521,27/10/2020,"SPECIAL SCIENTIST (PhD holder)- UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",2 weeks 5 days,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,571520,27/10/2020,"SPECIAL SCIENTIST (Research)- UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",2 weeks 5 days,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,565564,7/10/2020,"Special Scientist, Department of Chemistry, University of Cyprus",3 weeks 1 day,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,561088,23/09/2020,"SPECIAL SCIENTIST, UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",2 weeks 5 days,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,561086,23/09/2020,"SPECIAL SCIENTIST (PhD holder)- UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",2 weeks 5 days,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,556927,9/9/2020,"Special Scientist (Research Fellow) – Biobank Manager, Molecular Medicine Research Center , University of Cyprus",3 weeks 2 days,Expired,1,"Biological sciences, Ethics in health sciences, Information science, Medical sciences, Pharmacological sciences",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,556895,9/9/2020,"Special Scientist (Research Fellow) – Molecular Biologist/Geneticist, CY-Biobank Center of Excellence, The University of Cyprus",3 weeks 2 days,Expired,2,"Biological sciences, Ethics in health sciences, Information science, Medical sciences, Pharmacological sciences",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,547995,3/8/2020,"SPECIAL SCIENTIST – PROJECT MANAGER, UNIVERSITY OF CYPRUS, DEPARTMENT OF BYZANTINE AND MODERN GREEK STUDIES",2 months 4 weeks,Expired,1,"Cultural studies, History, Literature",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,535196,23/06/2020,"SPECIAL SCIENTIST (PhD holder)- UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",3 weeks 3 days,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,535194,23/06/2020,"SPECIAL SCIENTIST, UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",3 weeks 3 days,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,534933,22/06/2020,"Special Scientist (Research), Department of Mathematics and Statistics , University of Cyprus",3 weeks 1 day,Expired,1,Mathematics,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,533602,18/06/2020,"Special Scientist (Research), Department of Law, University of Cyprus",2 weeks 1 day,Expired,2,Juridical sciences,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,532754,16/06/2020,"Special Scientist - Research, Department of Mechanical and Manuifacturing Engineering, University of Cyprus",1 week 3 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,525194,20/05/2020,"Special Scientist (PhD holder) FOSS Research Centre for Sustainable Energy, University of Cyprus",3 weeks 1 day,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,525188,20/05/2020,"2 Special Scientist positions, FOSS Research Centre for Sustainable Energy , University of Cyprus",3 weeks 1 day,Expired,2,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,517863,27/04/2020,Lecturer or Assistant Professor in the Department of Business and Public Administration at the field of “Marketing”,2 months 4 weeks,Expired,1,Economics › Marketing,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,512082,8/4/2020,"Special Scientist (Assistant Researcher), IRIDA Research Centre for Communication Technologies ,UNIVERSITY OF CYPRUS",3 weeks 1 day,Expired,1,Engineering,Temporary,,H2020 / ERC
University of Cyprus,,,Higher Education Institute,512075,8/4/2020,Special Scientist (Research Fellow IRIDA Research Centre for Communication Technologies ) University of Cyprus,3 weeks 1 day,Expired,1,Engineering,Temporary,,H2020 / ERC
University of Cyprus,,,Higher Education Institute,508333,26/03/2020,"Early Stage Researcher, Department of Electrical and Computer Engineering, University of Cyprus",1 week 4 days,Expired,1,Engineering,Temporary,,FP7 / People-Marie Curie Actions
University of Cyprus,,,Higher Education Institute,502954,10/3/2020,"SPECIAL SCIENTIST (PhD Holder), FOSS Research Centre for Sustainable Energy, University of Cyprus",2 weeks 3 days,Expired,1,"Computer science, Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,502945,10/3/2020,"SPECIAL SCIENTIST, FOSS Research Centre for Sustainable Energy , University of Cyprus",2 weeks 3 days,Expired,1,"Computer science, Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,502458,9/3/2020,"Lecturer or Assistant Professor in the Department of Accounting and Finance, University of Cyprus",2 months 2 weeks,Expired,1,Economics › Financial science,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,497014,24/02/2020,Special Scientist in RF/Microwaves and Antennas for the design of Advanced Reconfigurable Metasurfaces,1 week 4 days,Expired,1,"Engineering › Electrical engineering, Medical sciences",Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,496172,21/02/2020,Special Scientist in RF/Microwaves and Antennas for the design of Advanced Reconfigurable Metasurfaces,2 weeks 1 hour,Expired,2,Engineering › Electrical engineering,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,496004,21/02/2020,"Special Scientist (Research Fellow) – Molecular Biologist,CY-Biobank Center of Excellence, University of Cyprus",2 weeks 20 min,Expired,2,"Biological sciences, Ethics in health sciences, Information science",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,488124,3/2/2020,SPECIAL SCIENTIST (PhD holder)UNIVERSITY OF CYPRUS FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY,2 weeks 3 days,Expired,1,"Computer science, Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,488113,3/2/2020,"Special Scientist, UNIVERSITY OF CYPRUS, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY",2 weeks 4 days,Expired,1,"Computer science, Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,467552,29/11/2019,"SPECIAL SCIENTIST (PhD holder) - FOSS2019SS-18, FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY, UNIVERSITY OF CYPRUS",2 weeks 3 hours,Expired,2,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,467551,29/11/2019,"SPECIAL SCIENTIST (FOSS2019SS-17) , FOSS RESEARCH CENTRE FOR SUSTAINABLE ENERGY , UNIVERSITY OF CYPRUS",2 weeks 3 hours,Expired,2,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,467540,29/11/2019,"Special Scientist (Quality Operations Manager), Centre of Excellence in Biobanking and Biomedical Research, University of Cyprus",2 weeks 2 days,Expired,2,"Biological sciences, Ethics in health sciences, Information science",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,456924,23/10/2019,"Special Scientist (Project Manager) , Research Support Service, University of Cyprus",3 weeks 1 day,Expired,1,"Economics, Information science, Mathematics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,455311,16/10/2019,"Special Scientist(PhD holder), FOSS Research Centre for Sustainable Energy, University of Cyprus",1 month 1 week,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,455310,16/10/2019,"Special Scientist,FOSS Research Centre for Sustainable Energy, University of Cyprus",1 week 4 days,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,451755,4/10/2019,"Special Scientist (Assistant Researcher),IRIDA Research Centre , University of Cyprus",2 weeks 3 hours,Expired,2,"Engineering, Mathematics",Temporary,,H2020 / ERC
University of Cyprus,,,Higher Education Institute,451752,4/10/2019,"Special Scientist ( Research Fellow), IRIDA Research Centre, University of Cyprus",2 weeks 3 hours,Expired,2,"Engineering, Mathematics",Temporary,,H2020 / ERC
University of Cyprus,,,Higher Education Institute,448390,23/09/2019,"Lecturer or Assistant Professor, Department of Electrical and Computer Engineering (fields: Signal Processing, Image Processing, Computer Vision) University of Cyprus",2 months 4 weeks,Expired,1,Engineering,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,448387,23/09/2019,"Lecturer or Assistant Professor, Department of Accounting and Finance in the field of “Accounting” or “Finance”, University of Cyprus",2 months 4 weeks,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,448386,23/09/2019,"Lecturer or Assistant Professor, “General Surgery”, Medical School, University of Cyprus",2 months 4 weeks,Expired,1,Medical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,448385,23/09/2019,"Lecturer or Assistant Professor, Department of Education at the field of “Mathematics Education”, University of Cyprus",2 months 4 weeks,Expired,1,"Educational sciences, Mathematics",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,448382,23/09/2019,"Lecturer or Assistant Professor, Department of Business and Public Administration, University of Cyprus",2 months 4 weeks,Expired,1,"Economics › Management studies, Economics › Marketing",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,447722,20/09/2019,"Postdoctoral Researcher - Archaeological Research Unit, University of Cyprus",1 month 1 week,Expired,1,History › Archaeology,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,442166,2/9/2019,"Research Fellow/Research Associate (Special Scientist),Department of Architecture, University of Cyprus",4 weeks 9 hours,Expired,1,Architecture,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,418930,19/06/2019,"Lecturer or Assistant Professor, the Department of Civil and Environmental Engineering, University of Cyprus",2 months 3 weeks,Expired,1,Engineering,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,417117,14/06/2019,"Special Scientist, University of Cyprus",1 month 1 week,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,417103,14/06/2019,"Special Scientist (Researcher), University of Cyprus",3 weeks 3 days,Expired,1,"Engineering, Mathematics, Physics",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,407998,15/05/2019,"Special Scientist, FOSS, Dpt of Eleniversity of Cyprus",4 weeks 1 day,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,404533,3/5/2019,"Lecturer or Assistant Professor, Department of Psychology, University of Cyprus",3 months 2 days,Expired,2,Psychological sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,404530,3/5/2019,"Lecturer or Assistant Professor, Department of Computer Science, University of Cyprus",3 months 4 days,Expired,2,Computer science,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,401831,23/04/2019,"Special Scientist, FOSS Research Centre for Sustainable Energy, University of Cyprus",2 weeks 6 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,401698,22/04/2019,"Lecturer or Assistant Professor, Department of Social and Political Sciences, University of Cyprus",2 months 4 weeks,Expired,1,Political sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,392354,22/03/2019,"Lecturer or Assistant Professor, Department of Biological Sciences, University of Cyprus",3 months 4 days,Expired,1,Biological sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,391190,19/03/2019,"Lecturer or Assistant Professor , Medical School, University of Cyprus",2 months 2 weeks,Expired,1,Medical sciences › Medicine,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,391187,19/03/2019,"Lecturer or Assistant Professor, Department of Law , UNIVERSITY OF CYPRUS",1 month 3 weeks,Expired,1,Juridical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,391186,19/03/2019,"Lecturer, Department of Chemistry, University of Cyprus",1 month 1 week,Expired,1,Chemistry › Inorganic chemistry,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,391182,19/03/2019,"Associate Professor or Professor, Department of History and Archaelogy, University of Cyprus",1 month 2 weeks,Expired,1,History,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,391111,19/03/2019,"PostDoctoral Researcher (Special Scientist) , University of Cyprus",2 weeks 3 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,391108,19/03/2019,"Researcher (Special Scientist), UNIVERSITY OF CYPRUS",2 weeks 3 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,390787,18/03/2019,"Lecturer or Assistant Professor, Department of Turkish and Middle Eastern Studies (Modern Turkish Literature) , University of Cyprus",2 months 3 weeks,Expired,1,Language sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,390786,18/03/2019,"Lecturer or Assistant Professor, Department of Turkish and Middle Eastern Studies (Turkish Linguistics) , University of Cyprus",2 months 3 weeks,Expired,1,Language sciences › Linguistics,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,369251,10/1/2019,"Academic Positions (Lecturer, Assistant Professor, Associate Professor, Professor), Medical School, University of Cyprus",2 months 2 weeks,Expired,1,Medical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,366060,21/12/2018,"Lecturer or Assistant Professor ,Department of Psychology , University of Cyprus",3 months 5 days,Expired,1,Psychological sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,366057,21/12/2018,"Lecturer or Assistant Professor,Department of Law, University of Cyprus",3 months 5 days,Expired,1,Juridical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,366055,21/12/2018,"Lecturer or Assistant Professor, Department of Computer Science, University of Cyprus",3 months 5 days,Expired,1,Computer science,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,360607,4/12/2018,"PostDoctoral Researcher, Department of Computer Science, University of Cyprus",2 weeks 23 hours,Expired,1,"Communication sciences, Computer science, Engineering",Temporary,,H2020
University of Cyprus,,,Higher Education Institute,359031,28/11/2018,Post Doctoral Researcher - SPECIAL SCIENTIST,1 month 1 week,Expired,2,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,356357,19/11/2018,"Professor or Associate Professor , Department of Social and Political Sciences, University of Cyprus",3 months 1 day,Expired,1,"Political sciences, Sociology",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,355972,16/11/2018,"Special Scientists (Research Fellow, Research Associate, Assistant Researcher)",1 week 6 days,Expired,3,"Engineering, Information science, Mathematics",Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,354501,12/11/2018,"Lecturer or Assistant Professor, Department of Electrical and Computer Engineering, University of Cyprus",3 months 1 day,Expired,1,Engineering,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,354499,12/11/2018,"Lecturer or Assistant Professor, Department of History and Archaeology, University of Cyprus",3 months 1 day,Expired,1,History,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,351967,2/11/2018,"Lecturer or Assistant Professor, Department of Economics, University of Cyprus",3 months 3 days,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,351966,2/11/2018,"Lecturer or Assistant Professor , Department of Mechanical and Manufacturing Engineering, University of Cyprus",3 months 3 days,Expired,1,Engineering,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,351965,2/11/2018,"Lecturer or Assistant Professor, Department of Business and Public Administration, University of Cyprus",3 months 3 days,Expired,1,"Economics › Management studies, Economics › Marketing, Information science › Information management",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,348643,22/10/2018,"Early Stage Researcher(Special Scientist-Research Associate) , Department of Electrical and Computer Engineering, University of Cyprus",2 months 1 week,Expired,2,"Engineering, Information science, Mathematics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
University of Cyprus,,,Higher Education Institute,346714,15/10/2018,"Professor or Associate Professor (Anatomy), Medical School, The University of Cyprus",2 months 30 min,Expired,1,Medical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,346712,15/10/2018,"Lecturer or Assistant Professor, Department of Social and Political Sciences, University of Cyprus",3 months 1 day,Expired,1,Political sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338318,12/9/2018,"Professor or Associate Professor , Faculty of Marine Science and Technology, University of Cyprus",2 years 5 months,Closed,1,"Architecture, Engineering, Technology",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338315,12/9/2018,"Lecturer or Assistant Professor, Faculty of Marine Science and Technology,University of Cyprus",2 years 5 months,Closed,1,"Architecture, Engineering, Technology",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338312,12/9/2018,"Lecturer or Assistant Professor , Faculty of Marine Science and Technology, University of Cyprus",2 years 5 months,Closed,1,Biological sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338309,12/9/2018,"Lecturer or Assistant Professor, Department of Architecture, University of Cyprus",2 months 3 weeks,Expired,1,Architecture,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338306,12/9/2018,"Lecturer or Assistant Professor, Department of Architecture, University of Cyprus",2 months 3 weeks,Expired,1,Architecture,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338305,12/9/2018,"Lecturer or Assistant Professor, Department of Civil and Environmental Engineering, University of Cyprus",2 months 3 weeks,Expired,1,Engineering,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338298,12/9/2018,"8 academic positions, Medical School, University of Cyprus",2 months 1 day,Expired,8,Medical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338292,12/9/2018,"Associate Professor , Department of Physics, University of Cyprus",1 month 3 weeks,Expired,1,Physics,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338290,12/9/2018,"Lecturer or Assistant Professor , Department of Physics, University of Cyprus",1 month 3 weeks,Expired,1,Physics,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338083,11/9/2018,"Lecturer or Assistant Professor , Department of Mechanical and Manufacturing Engineering, University of Cyprus",1 week 5 days,Expired,1,"Engineering, Other",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,338072,11/9/2018,"Lecturer or Assistant Professor, Department of Civil and Environmental Engineering, University of Cyprus",5 days 23 hours,Expired,1,"Environmental science, Other",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,317638,21/06/2018,"Postdoctoral Researcher ( Special Scientist), University of Cyprus, Dpt of Biological Sciences",2 weeks 5 hours,Expired,1,Biological sciences,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,316030,15/06/2018,"Lecturer or Assistant Professor , Linguistics, University of Cyprus",3 months 4 days,Expired,1,Language sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,316020,15/06/2018,"Lecturer or Assistant Professor,“Translation and Interpreting Studies”, University of Cyprus",3 months 4 days,Expired,1,Language sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,292841,28/03/2018,"Lecturer , Department of French and European Studies, University of Cyprus",2 months 3 weeks,Expired,1,Language sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,292113,26/03/2018,"Lecturer or Assistant Professor, Department of Psychology, University of Cyprus",1 month 1 day,Expired,1,Psychological sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,292112,26/03/2018,"Lecturer or Assistant Professor, Department of Computer Science , University of Cyprus",2 months 3 weeks,Expired,1,Computer science,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,292111,26/03/2018,"Lecturer or Assistant Professor, Department of Economics, University of Cyprus",2 months 3 weeks,Expired,1,Economics › Macroeconomics,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,292109,26/03/2018,"Lecturer or Assistant Professor, Mathematics and Statistics , University of Cyprus",2 months 3 weeks,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,292107,26/03/2018,"Lecturer or Assistant Professor, Accounting and Finance , University of Cyprus",1 year 3 months,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291680,23/03/2018,"Lecturer or Assistant Professor, Department of Classics and Philosophy , University of Cyprus",2 months 3 weeks,Expired,1,"Literature, Philosophy",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291676,23/03/2018,"Lecturer or Assistant Professor, Department of Business and Public Administration, University of Cyprus",2 months 3 weeks,Expired,1,Economics › Marketing,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291670,23/03/2018,"Lecturer or Assistant Professor, Department of Mechanical and Manufacturing Engineering, University of Cyprus",2 months 3 weeks,Expired,1,"Engineering, Technology",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291665,23/03/2018,"Lecturer or Assistant Professor position, Department of Architecture , University of Cyprus",2 months 3 weeks,Expired,1,Architecture,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291663,23/03/2018,"Lecturer or Assistant Professor position, Department of English Studies , University of Cyprus",2 months 3 weeks,Expired,1,Language sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291658,23/03/2018,"Lecturer or Assistant Professor positions, Department of Turkish and Middle Eastern Studies, University of Cyprus",2 months 3 weeks,Expired,1,"Other, Political sciences",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291657,23/03/2018,"Lecturer or Assistant Professor positions, Department of Law, University of Cyprus",2 months 2 weeks,Expired,2,Juridical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291644,23/03/2018,"Professor or Associate Professor in the field of «Digital Humanities», Department of History and Archaeology, University of Cyprus",2 months 2 weeks,Expired,1,History,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291637,23/03/2018,"ACADEMIC POSITIONS AT THE DEPARTMENT OF SOCIAL AND POLITICAL SCIENCES , UNIVERSITY OF CYPRUS",1 month 2 weeks,Expired,4,"Political sciences, Sociology",Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,291585,23/03/2018,"Lecturer, Department of Education, University of Cyprus",1 week 6 days,Expired,1,Educational sciences,Permanent,,Not funded by an EU programme
