Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,501299,6/3/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Technology,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,499135,29/02/2020,Assistant Professor - Tenure Track,1 month 4 days,Expired,2,Agricultural sciences › Other,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,498694,28/02/2020,Senior Scientist (Doctorate/PhD),2 weeks 6 days,Expired,1,Educational sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,498695,28/02/2020,Assistant Professor - Tenure Track,1 month 1 week,Expired,1,Language sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,498245,27/02/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Economics,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,497740,26/02/2020,University Assistant (PhD position),1 month 1 week,Expired,1,"Juridical sciences, Physics",Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,497044,25/02/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Religious sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,496771,24/02/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Economics,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,496772,24/02/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Economics,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,496193,22/02/2020,University Assistant (postdoc),1 week 6 days,Expired,1,"Cultural studies, Language sciences",Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,496194,22/02/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Pharmacological sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,496195,22/02/2020,University Assistant (postdoc),3 weeks 6 days,Expired,1,Juridical sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,494990,20/02/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Agricultural sciences › Other,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,494991,20/02/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Agricultural sciences › Other,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,494992,20/02/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Agricultural sciences › Other,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,492745,15/02/2020,University Assistant (postdoc),2 weeks 4 days,Expired,1,Biological sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,492746,15/02/2020,Senior Lecturer (Diploma/Master),2 weeks 5 days,Expired,1,Architecture,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,492747,15/02/2020,University Assistant (PhD position),2 weeks 5 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,492748,15/02/2020,University Assistant (PhD position),1 month 3 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,491785,12/2/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Juridical sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,491215,11/2/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Architecture,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,489880,7/2/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,489881,7/2/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Architecture,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,489882,7/2/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Language sciences › Philology,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,489883,7/2/2020,Assistant Professor - Tenure Track,3 weeks 6 days,Expired,1,History › Social history,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,489246,6/2/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Geosciences › Geology,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,489247,6/2/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Language sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,488758,5/2/2020,University Assistant (PhD position),1 month 1 week,Expired,1,History › Local history,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,488285,4/2/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,487391,1/2/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Agricultural sciences › Other,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,487392,1/2/2020,University Assistant (postdoc),2 weeks 6 days,Expired,1,Agricultural sciences › Other,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,485295,28/01/2020,Assistant Professor - Tenure Track,1 month 1 week,Expired,1,Language sciences › Linguistics,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,485296,28/01/2020,Assistant Professor - Tenure Track,2 weeks 6 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,485297,28/01/2020,Assistant Professor - Tenure Track,1 month 1 week,Expired,1,Geosciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,484210,24/01/2020,University Assistant (PhD position),2 weeks 6 days,Expired,1,Educational sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,484211,24/01/2020,University Assistant (PhD position),2 weeks 6 days,Expired,2,Juridical sciences,Temporary,,Not funded by an EU programme
University of Innsbruck,Office of the Vice Rector for Staff and Faculty,,Public Research Institution,483709,23/01/2020,Senior Lecturer (Doctorate/PhD),2 weeks 6 days,Expired,2,Educational sciences,Temporary,,Not funded by an EU programme
