Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
University of Nova Gorica,Human Resources,,Higher Education Institute,428855,19/07/2019,RESEARCH ASSISTENT (PHYSICS OR ASTROPHYSICS) (m/f),3 weeks 5 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,428854,19/07/2019,"RESEARCH ASSISTANT (PHYSICS, ASTROPHYSICS OR DATA SCIENCE) (m/f)",1 month 3 weeks,Expired,1,"Computer science, Physics",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,428848,19/07/2019,RESEARCH ASSISTENT WITH PhD (ELETRICAL ENGINEERING) (m/f),1 month 1 week,Expired,1,Engineering › Electrical engineering,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,428491,18/07/2019,POST-DOCTORAL ASSISTANT or ASSISTANT PROFESSOR OF COMPUTER SCIENCE (m/f),1 month 3 weeks,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,426774,12/7/2019,HEAD OF THE CENTRE FOR INFORMATION TECHNOLOGIES AND APPLIED MATHEMATICS (m/f),1 month 3 weeks,Expired,1,"Computer science, Engineering › Electrical engineering, Mathematics › Applied mathematics",Permanent,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,426768,12/7/2019,"SPECIALIST IN DIGITAL ARTS AND PRACTICE – film, animation, photography, new media and modern artistic practices (m/f)",2 weeks 5 days,Expired,1,Arts,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,425638,9/7/2019,POSTDOCTORAL RESEARCHER IN THE FIELD OF ASTROPARTICLE PHYSICS (m/f),1 month 1 week,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,425636,9/7/2019,POST-DOCTORAL ASSISTANT or ASSISTANT PROFESSOR OF EXPERIMENTAL PHYSICS IN THE AREA OF TWO-DIMENSIONAL HETEROSTRUCTURES (m/f),3 weeks 1 day,Expired,1,Physics › Solid state physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,419636,20/06/2019,ASSISTANT / YOUNG RESEARCHER (m/f) in the area of experimental physics of two-dimensional heterostructures,1 month 1 week,Expired,1,Physics › Solid state physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,417983,17/06/2019,ASSISTANT / YOUNG RESEARCHER (m/f) in the area of ultrafast characterisation of complex magnetic materials,1 month 2 weeks,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,414354,5/6/2019,POSTDOCTORAL ASSOCIATE IN THE FIELD OF CHEMISTRY,2 weeks 6 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,412973,30/05/2019,ASSISTANT YOUNG RESEARCHER POSITIONS IN THE FIELD OF PHYSICS,1 month 1 day,Expired,5,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,412404,29/05/2019,HEAD OF CENTER FOR ATMOSPHERIC RESEARCH,3 months 3 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,412294,28/05/2019,POSTDOCTORAL RESEARCHER in the field of ATMOSPHERIC PHYSICS,4 months 4 days,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,411144,23/05/2019,POSTDOCTORAL ASSOCIATE or ASSISTANT PROFESSOR in the field of ENVIRONMENTAL CHEMISTRY and ECOTOXICOLOGY (m/f),3 weeks 1 day,Expired,1,Chemistry › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,407964,15/05/2019,POSTDOCTORAL RESEARCHER in the field of BIOLOGY (Biochemistry/Molecular or Cell Biology/Microbiology/Biotechnology/Imunology),2 weeks 2 days,Expired,1,Biological sciences,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,405453,7/5/2019,DEAN of SCHOOL OF HUMANITIES,3 weeks 2 days,Expired,2,"Language sciences › Linguistics, Literature › Other",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,402907,26/04/2019,POSTDOCTORAL RESEARCHER in the field of ASTROPARTICLE PHYSICS,1 month 4 days,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,397676,8/4/2019,ASSISTENT with PH.D. in the field of PHYSICS or ASTROPHYSICS,1 month 4 weeks,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,394740,29/03/2019,RESEARCH ASSOCIATE / ASSISTENT PROFESSOR in the field of ENVIRONMENTAL CHEMISTRY and ECOTOXICOLOGY,2 weeks 6 days,Expired,1,"Biological sciences, Chemistry",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,393975,27/03/2019,"EXPERT in the field of DIGITAL or MEDIA ARTS nad PRACTICES, NEW MEDIA, INTERMEDIA or INVESTIGATIVE ART, COMPEMPORARY ART PRACTICE",2 weeks 6 days,Expired,1,Arts,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,393971,27/03/2019,POSTDOCTORAL RESEARCHER or ASSISTANT PROFESSOR in the field of DATA SCIENCE / DATA-DRIVE MODELLING of,1 month 3 weeks,Expired,1,"Computer science, Engineering › Electrical engineering, Mathematics › Applied mathematics",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,393968,27/03/2019,POSTDOCTORAL RESEARCHER or ASSISTENT PROFESSOR in the field of COMPUTATIONAL MATHEMATICS,1 month 3 weeks,Expired,1,Mathematics › Computational mathematics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,393956,27/03/2019,POSTDOCTORAL RESEARCHER or ASSISTANT PROFESSOR in the field of DISCRETE MATHEMATICS / ALGEBRA,1 month 3 weeks,Expired,1,"Mathematics › Discrete mathematics, Mathematics › Algebra",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,390805,18/03/2019,DEAN OF SCHOOL for VITICULTURE and ENOLOGY,4 weeks 16 hours,Expired,1,Agricultural sciences › Enology,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,383452,26/02/2019,ASSISTENT in the field of ARCHITECTURE,2 weeks 5 days,Expired,1,Architecture › Other,Temporary,SC5-22-2017,H2020
University of Nova Gorica,Human Resources,,Higher Education Institute,379963,14/02/2019,"POSTDOCTORAL COLLABORATOR in the field of PHYSICS, CHEMISTRY or MATERIAL SCIENCE",3 months 4 days,Expired,1,"Chemistry, Physics",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,379608,13/02/2019,POSTDOCTORAL COLLABORATOR in the field of PHYSICS,2 weeks 6 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,378063,7/2/2019,RESEARCH ASSOCIATE / ASSISTANT PROFESSOR in the field of ENVIRONMENTAL CHEMISTRY AND ECOTOXICOLOGY,3 weeks 16 hours,Expired,1,"Biological sciences, Chemistry",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,378061,7/2/2019,POSTDOCTORAL ASSOCIATE/ASSISTANT or RESEARCH ASSOCIATE/ASSISTANT PROFESSOR in the field of ANALYTICAL CHEMISTRY,3 weeks 16 hours,Expired,1,Chemistry › Analytical chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,374552,28/01/2019,POST-DOCTORAL RESEARCHER in the field of SOLIS STATE PHYSICS,2 months 1 day,Expired,2,Physics › Solid state physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,372770,23/01/2019,ASSISTANT with Ph.d in the field of ENOLOGY,3 weeks 1 day,Expired,1,Agricultural sciences › Enology,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,371628,18/01/2019,ASSISTENT with PH.D. in the field of Physics or Astrophysics,2 weeks 6 days,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,359671,30/11/2018,ASSISTANT in the field of PHYSICS or ASTRONOMY,2 weeks 5 days,Expired,1,"Astronomy › Cosmology, Physics › Other",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,359385,29/11/2018,ASSISTANT in the field of PHYSICS or ASTRONOMY,2 weeks 5 days,Expired,2,"Astronomy › Cosmology, Physics › Other",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,356766,20/11/2018,HEAD of CENTER of COGNITIVE SCIENCE of LANGUAGE,3 weeks 2 days,Expired,1,Language sciences › Linguistics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,353166,7/11/2018,POSTDOCTORAL RESEARCHER / RESEARCH ASSOCIATE in the field of Biology (Biochemistry / Molecular or Cell Biology / Microbiology / Biotechnology / Imunology),2 weeks 6 days,Expired,1,Biological sciences › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,340494,21/09/2018,RESEARCH ASSOCIATE / ASSISTANT PROFESSOR in the field of CHEMISTRY or MATERIAL SCIENCE,2 weeks 6 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,338102,11/9/2018,PROFESSIONAL COLLABORATOR in the field of INSTRUMENTAL ANALYTICAL CHEMISTRY,1 week 2 days,Expired,1,Chemistry › Analytical chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,336698,5/9/2018,POSTDOC POSITION in the field of CHEMISTRY OF MATERIALS,3 weeks 1 day,Expired,1,Chemistry › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,334678,28/08/2018,RESEARCH ASSOCIATE/ ASSISTANT PROFESSOR in the field Biology (Biochemistry / Molecular or Cell Biology / Microbiology / Biotechnology / Imunology),1 month 2 days,Expired,2,Biological sciences › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,323418,11/7/2018,ASSISTANT WITH PHD in the field of VITICULTURE,2 weeks 5 days,Expired,1,Agricultural sciences › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,319930,29/06/2018,POSTDOCTORAL COLLABORATOR in the field of PHYSICS,3 weeks 5 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,316873,19/06/2018,EXPERIENCED RESEARCHER in COMPUTATIONAL PHYSICS or CHEMISTRY of MATERIALS (ab initio or DFT modelling),2 weeks 5 days,Expired,1,"Chemistry › Computational chemistry, Physics › Other",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,310930,31/05/2018,HEAD of RESEARCH CENTRE for HUMANITIES,2 weeks 5 days,Expired,1,Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,310927,31/05/2018,HEAD of CENTRE of COGNITIVE SCIENCE of LANGUAGE,1 month 2 weeks,Expired,1,Language sciences,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,310924,31/05/2018,HEAD od LABORATORY of ORGANIC MATTER PHYSICS,2 weeks 5 days,Expired,2,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,310922,31/05/2018,HEAD of CENETER for ASTROPHYSICS and COSMOLOGY,1 month 2 weeks,Expired,2,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,310920,31/05/2018,DEAN of SCHOOL of ENGINEERING and MANAGEMENT,2 weeks 5 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,310919,31/05/2018,DEAN of GRADUATE SCHOOL,2 weeks 5 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,308562,23/05/2018,POSTDOCTORAL RESEARCHER in the filed of DATA SCIENCE,6 months 6 days,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,307346,18/05/2018,POSTDOCTORAL RESEARCH ASSISTANT,1 month 3 weeks,Expired,1,Language sciences › Linguistics,Temporary,613465,FP7
University of Nova Gorica,Human Resources,,Higher Education Institute,301012,24/04/2018,RESEARCH and TEACHING POST in the field of MATHEMATICS,1 month 1 week,Expired,1,"Mathematics › Statistics, Mathematics › Applied mathematics",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,284058,27/02/2018,ASSISTANT POSITION in experimental linguistics/ psychology/ cognitive science,4 weeks 8 hours,Expired,2,"Language sciences, Psychological sciences",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,282270,21/02/2018,HEAD OF CENTER FOR INFORMATION TECHNOLOGIES AND APPLIED MATHEMATICS,4 months 1 week,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,276928,1/2/2018,POSTDOCTORAL POSITION in the field of EXPERIMENTAL LINGUISTICS/ PSYCHOLINGUISTICS/ COGNITIVE SCIENCE,2 weeks 6 days,Expired,1,"Language sciences › Linguistics, Language sciences › Other",Temporary,613465,FP7 / JRC
University of Nova Gorica,Human Resources,,Higher Education Institute,273205,22/01/2018,RESEARCH FELLOW in the field of NEUROBIOLOGY,2 weeks 3 days,Expired,1,Neurosciences,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,272882,19/01/2018,HEAD OF WINE RESEARCH CENTER,1 month 1 day,Expired,1,Agricultural sciences,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,272877,19/01/2018,DEAN OF SCHOOL of SCIENCE,1 month 1 day,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,271876,15/01/2018,RECTOR,1 month 1 day,Expired,1,"Chemistry, Physics",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,267502,20/12/2017,HEAD OF CENTER FOR INFORMATION TEHCNOLOGIES AND APPLIED MATHEMATICS,1 month 1 day,Expired,1,"Computer science, Mathematics",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,253562,19/10/2017,POSTDOCTORAL RESEARCHER in the field of SOLIS STATE PHYSICS,1 month 1 day,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,251617,11/10/2017,POSTDOCTORAL COLLABORATOR in the field of PHYSICS,2 weeks 6 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,251130,9/10/2017,ASSISTANT YOUNG RESEARCHER in the field of MATERIALS,2 weeks 3 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,243618,6/9/2017,LECTOR in the field of ITALIAN LANGUAGE,2 weeks 1 day,Expired,1,Language sciences,Other,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,242077,30/08/2017,LECTURER from the field of English language,2 weeks 1 day,Expired,1,Language sciences,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,241363,25/08/2017,ASSISTANT YOUNG RESEARCHER in the firlad of MATERIALS,3 days 9 hours,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,233921,19/07/2017,POSTDOCTORAL POSITION in the field of LINGUISTICS-EXPERIMENTAL LINGUISTICS-COGNITIVE SCIENCE,1 month 3 days,Expired,1,Language sciences,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,231735,10/7/2017,DEAN of SCHOOL of HUMANITIES,2 weeks 6 days,Expired,1,Literature,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,228216,26/06/2017,POST-DOCTORAL RESEARCHER / ASSISTANT PROFESSOR in the field of Physics or Astronomy,2 months 5 days,Expired,1,"Astronomy, Physics",Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,227721,23/06/2017,POST-DOCTORAL COLLABORATOR in the field of CHEMISTRY,1 month 2 weeks,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,224615,14/06/2017,YOUNG RESEARCHER in the field of MATERIALS,3 weeks 2 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,224596,14/06/2017,YOUNG RESEARCHER in the field of EXPERIMENTAL SURFACE SCIENCE,3 weeks 2 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,224581,14/06/2017,YOUNG RESEARCHER in the field of PHYSICS,3 weeks 2 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,224575,14/06/2017,YOUNG RESEARCHER in the field of PHYSICS,3 weeks 2 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,223406,8/6/2017,Head of Laboratory for Environmental and Life Sciences,3 weeks 20 hours,Expired,1,Environmental science,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,223396,8/6/2017,Head of Materials Research Laboratory,3 weeks 20 hours,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,211915,24/04/2017,RESEARCH AND TEACHING POST in the field of CHEMISTRY,1 month 11 hours,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,171585,16/01/2017,POSTDOCTORAL CALLABORATOR in the field of PHYSICS,1 month 1 day,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Nova Gorica,Human Resources,,Higher Education Institute,160747,6/12/2016,DEAN OF SCHOOL OF ENVIRONMENTAL SCIENCE,2 weeks 2 days,Expired,1,Environmental science › Ecology,Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,556331,7/9/2020,"Post-Doctoral Researcher, University of Primorska",2 months 1 week,Expired,1,"Biological sciences, Environmental science › Ecology",Temporary,101006386,H2020
University of Primorska,International Relations Office,,Higher Education Institute,541603,13/07/2020,PUBLIC TENDER FOR YOUNG RESEARCHER CANDIDATES FOR THE YEAR 2020 IN THE FIELD OF MATHEMATICS (P1-0285 Dragan Marušič),1 week 1 day,Expired,1,Mathematics › Algebra,Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,541557,13/07/2020,PUBLIC TENDER FOR YOUNG RESEARCHERS CANDIDATES FOR THE YEAR 2020 IN THE FIELD OF MATHEMATICS (P1-0404) and BIOLOGY (P1-0386),1 month 1 week,Expired,1,"Biological sciences › Biodiversity, Mathematics",Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,541557,13/07/2020,PUBLIC TENDER FOR YOUNG RESEARCHERS CANDIDATES FOR THE YEAR 2020 IN THE FIELD OF MATHEMATICS (P1-0404) and BIOLOGY (P1-0386),1 month 1 week,Expired,1,"Biological sciences › Biodiversity, Mathematics",Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,530524,9/6/2020,Public tender for young researcher candidates for the year 2020,4 weeks 1 day,Expired,1,"Biological sciences, Mathematics, Medical sciences › Other",Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,530524,9/6/2020,Public tender for young researcher candidates for the year 2020,4 weeks 1 day,Expired,3,"Biological sciences, Mathematics, Medical sciences › Other",Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,530524,9/6/2020,Public tender for young researcher candidates for the year 2020,4 weeks 1 day,Expired,1,"Biological sciences, Mathematics, Medical sciences › Other",Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,414374,5/6/2019,YOUNG RESEARCHER CANDIDATES FOR THE YEAR 2019,1 month 2 weeks,Expired,1,"Economics, Psychological sciences",Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,414374,5/6/2019,YOUNG RESEARCHER CANDIDATES FOR THE YEAR 2019,1 month 2 weeks,Expired,1,"Economics, Psychological sciences",Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,414374,5/6/2019,YOUNG RESEARCHER CANDIDATES FOR THE YEAR 2019,1 month 2 weeks,Expired,1,"Economics, Psychological sciences",Temporary,,Not funded by an EU programme
University of Primorska,International Relations Office,,Higher Education Institute,267859,21/12/2017,Assistant in the field of Computer Science and Informatics,3 weeks 3 days,Expired,2,Computer science › Informatics,Temporary,,Not funded by an EU programme
"University of Primorska, Faculty of Mathematics, Natural Sciences and Information Technologies (FAMNIT)",Department of Information Sciences and Technologies (DIST),Humans Interacting With Computers at University of Primorska (HICUP LAB),Research Laboratory,390296,15/03/2019,Fully funded Joint PhD (co-tutelle) in Computer Science at University of Primorska (Slovenia) and University of St Andrews (UK),1 month 3 weeks,Expired,1,Computer science › Computer systems,Temporary,,Not funded by an EU programme
"University of Primorska, Faculty of Mathematics, Natural Sciences and Information Technologies (FAMNIT)",Department of Information Sciences and Technologies (DIST),Humans Interacting With Computers at University of Primorska (HICUP LAB),Research Laboratory,379404,12/2/2019,"Assistant Professor/Lecturer in Computer Science, University of Primorska, DIST (Slovenia)",1 month 3 weeks,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
"University of Primorska, Faculty of Mathematics, Natural Sciences and Information Technologies (FAMNIT)",Department of Information Sciences and Technologies (DIST),Humans Interacting With Computers at University of Primorska (HICUP LAB),Research Laboratory,378929,11/2/2019,"Postdoc position with teaching (possible tenure) in Computer Science, University of Primorska, HICUP Lab (Slovenia)",2 months 1 week,Expired,2,Computer science › Other,Temporary,,Not funded by an EU programme
"University of Primorska, Faculty of Mathematics, Natural Sciences and Information Technologies (FAMNIT)",Department of Information Sciences and Technologies (DIST),Humans Interacting With Computers at University of Primorska (HICUP LAB),Research Laboratory,316702,18/06/2018,Fully funded PhD in Computer Science at University of Primorska (Slovenia),10 months 5 days,Expired,3,Computer science › Other,Temporary,,Not funded by an EU programme
"University of Primorska, Faculty of Mathematics, Natural Sciences and Information Technologies (FAMNIT)",Department of Information Sciences and Technologies (DIST),Humans Interacting With Computers at University of Primorska (HICUP LAB),Research Laboratory,290234,19/03/2018,Fully funded PhD in Computer Science at University of Primorska (Slovenia),2 weeks 6 days,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
"University of Primorska, Faculty of Mathematics, Natural Sciences and Information Technologies (FAMNIT)",Department of Information Sciences and Technologies (DIST),Humans Interacting With Computers at University of Primorska (HICUP LAB),Research Laboratory,231050,6/7/2017,Fully funded Joint PhD (co-tutelle) in Computer Science at University of Primorska (Slovenia) and University of St Andrews (UK),3 years 7 months,Closed,1,Computer science › Computer systems,Other,,Not funded by an EU programme
UNIVERZA V LJUBLJANI KS,KADROVSKA SLUŽBA,,Higher Education Institute,591604,30/12/2020,University teacher of Pedagogics and Andragogics,1 month 3 weeks,Published,1,Educational sciences › Education,Permanent,,Not funded by an EU programme
UNIVERZA V LJUBLJANI KS,KADROVSKA SLUŽBA,,Higher Education Institute,586368,11/12/2020,University teacher of the Asian studies,2 months 14 hours,Expired,1,Language sciences › Languages,Permanent,,Not funded by an EU programme
UNIVERZA V LJUBLJANI KS,KADROVSKA SLUŽBA,,Higher Education Institute,586040,10/12/2020,UNIVERSITY TEACHER at the Department of Sacred Music,1 month 4 weeks,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,578183,17/11/2020,University teacher,2 months 6 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,568223,15/10/2020,University teacher of physical chemistry,2 months 4 hours,Expired,1,Chemistry,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,566417,9/10/2020,UNIVERSITY TEACHER (m/f),2 months 1 day,Expired,1,Political sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,565096,6/10/2020,University teacher of the German Language,2 months 4 hours,Expired,1,Language sciences › Languages,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,562858,29/09/2020,UNIVERSITY TEACHER for the field Design and Development Techniques,2 months 4 hours,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,561159,23/09/2020,University teacher: Assistant Professor / Associate Professor / Full Professor for the field Microbiology,1 month 5 hours,Expired,1,Biological sciences,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,559850,18/09/2020,UNIVERSITY TEACHER for the field Design and Development Techniques,1 month 4 weeks,Expired,1,Technology,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,555525,3/9/2020,University teacher: Assistant Professor / Associate Professor / Full Professor for the field Ecology,1 month 3 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,555452,3/9/2020,UNIVERSITY TEACHER AT THE DEPARTMENT OF FUNDAMENTAL THEOLOGY AND DIALOGUE,1 month 4 weeks,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,548487,4/8/2020,University teacher for the field Ecology,2 months 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,546231,28/07/2020,UNIVERSITY TEACHER (M/F) – Full professor / Assistant professor / Associate professor in the field of Management and Organisation,1 month 3 weeks,Expired,1,Economics › Management studies,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,545468,24/07/2020,University teacher of Physics,2 months 2 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,545466,24/07/2020,UNIVERSITY TEACHER LECTURER OF METEOROLOGY,2 months 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,545450,24/07/2020,University teacher of Physics,2 months 2 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,545443,24/07/2020,University teacher of Physics,2 months 2 days,Expired,1,Physics,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,540630,9/7/2020,UNIVERSITY TEACHER for piano,2 months 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
