Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
"Rīga Stradiņš University Institute of Stomatology, ltd.",,,"Small Medium Enterprise, Start-up",525062,20/05/2020,Dental Technician,1 month 5 days,Expired,2,Medical sciences,Permanent,,H2020
Riga Technical University,,,Higher Education Institute,600179,1/2/2021,Visiting assistant professor of practice,2 weeks 4 days,Published,1,Architecture › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,595028,15/01/2021,Guest Professor,1 month 5 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,587327,15/12/2020,Guest Associate Professor,1 month 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,585440,9/12/2020,Researcher,4 weeks 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,582531,1/12/2020,assistant professor,1 month 2 days,Expired,2,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,577263,13/11/2020,Researcher,1 month 1 day,Expired,4,Other,Temporary,,H2020
Riga Technical University,,,Higher Education Institute,577250,13/11/2020,researcher,1 month 1 day,Expired,4,Other,Temporary,,H2020
Riga Technical University,,,Higher Education Institute,577231,13/11/2020,researcher,1 month 1 day,Expired,12,Other,Temporary,,H2020
Riga Technical University,,,Higher Education Institute,573440,2/11/2020,Researcher,4 weeks 10 hours,Expired,2,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,573439,2/11/2020,Assistant,4 weeks 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,567360,13/10/2020,researcher,3 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,567349,13/10/2020,researcher,3 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,567339,13/10/2020,researcher,3 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,558101,14/09/2020,researcher,1 week 1 day,Expired,1,Management sciences › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,558096,14/09/2020,researcher,1 week 1 day,Expired,1,Management sciences › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,558087,14/09/2020,researcher,1 week 1 day,Expired,1,Management sciences › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,558081,14/09/2020,researcher,1 week 1 day,Expired,1,Management sciences › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,551931,20/08/2020,Research assistant,1 week 4 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,540205,8/7/2020,Professor,3 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,540177,8/7/2020,Doctoral candidates / scientific degree candidates for the researcher assistant position,1 month 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,537597,30/06/2020,Open competition for the recruitment of doctoral students and scientific degree applicants,3 weeks 3 days,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,537592,30/06/2020,Open competition for the recruitment of doctoral students and scientific degree applicants at Riga Technical University,3 weeks 3 days,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,537579,30/06/2020,Open competition for the recruitment of doctoral students and scientific degree applicants at Riga Technical University,3 weeks 3 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,529121,4/6/2020,Assistant,3 weeks 5 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,529113,4/6/2020,Assistant,3 weeks 5 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,528527,2/6/2020,Assistant,3 weeks 1 day,Expired,2,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,525405,21/05/2020,Assistant,4 weeks 1 day,Expired,2,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,524724,19/05/2020,Assistant,3 weeks 3 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,524718,19/05/2020,Guest professor,3 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,518765,29/04/2020,3 fully funded Group Leader positions in the field of bone tissue regeneration,1 month 2 weeks,Expired,3,Engineering,Temporary,BBCE 3,H2020
Riga Technical University,,,Higher Education Institute,518756,29/04/2020,3 fully funded Postdoc positions in the field of bone tissue regeneration,1 month 2 weeks,Expired,3,Engineering,Temporary,BBC1,H2020
Riga Technical University,,,Higher Education Institute,518747,29/04/2020,3 fully funded PhD positions in the field of bone tissue regeneration,1 month 2 weeks,Expired,3,Engineering,Temporary,BBCE 1,H2020
Riga Technical University,,,Higher Education Institute,508671,27/03/2020,Researcher,4 weeks 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,491899,12/2/2020,Assistant,4 weeks 15 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,491571,11/2/2020,Assistant,4 weeks 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,486107,29/01/2020,Professor,2 weeks 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,482662,20/01/2020,Researcher,2 weeks 6 hours,Expired,2,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,480627,14/01/2020,Guest professor,2 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,480626,14/01/2020,Guest associate professor,2 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,480616,14/01/2020,Guest assistant professor,2 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,480614,14/01/2020,Guest assistant professor,2 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,479082,9/1/2020,Assistant,1 week 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,473570,17/12/2019,Associate professor,3 weeks 5 days,Expired,2,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,473566,17/12/2019,Professor,3 weeks 5 days,Expired,2,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,466504,25/11/2019,Professor,2 weeks 1 day,Expired,1,Medical sciences,Permanent,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,466500,25/11/2019,Professor,2 weeks 1 day,Expired,1,Medical sciences,Permanent,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,466499,25/11/2019,Professor,2 weeks 1 day,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,466479,25/11/2019,Professor,2 weeks 1 day,Expired,1,Medical sciences,Permanent,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,465807,22/11/2019,Associated professor,2 weeks 4 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,465803,22/11/2019,Researcher,2 weeks 3 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,465798,22/11/2019,Researcher,2 weeks 3 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,459006,30/10/2019,Director of the Institute,1 month 11 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,455622,17/10/2019,Researcher,2 weeks 6 days,Expired,1,Other,Permanent,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,455545,17/10/2019,Assistant,1 week 6 days,Expired,1,Other,Permanent,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,455544,17/10/2019,Associate professor,1 week 6 days,Expired,1,Other,Permanent,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,427745,16/07/2019,Assistant,2 weeks 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,427741,16/07/2019,Assistant,2 weeks 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,427740,16/07/2019,Assistant,2 weeks 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,427737,16/07/2019,Researcher,1 month 10 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,427736,16/07/2019,Assistant,2 weeks 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,421232,26/06/2019,Guest professor,1 week 14 hours,Expired,1,Environmental science,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,417135,14/06/2019,Assistant,1 week 4 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,416500,12/6/2019,Professor,2 weeks 5 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,416333,12/6/2019,Researcher,1 week 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,416321,12/6/2019,Researcher,1 week 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,416316,12/6/2019,Professor,1 week 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,416313,12/6/2019,Professor assistant,1 week 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,413714,3/6/2019,Associated professor,2 weeks 10 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,413712,3/6/2019,Lecturer,2 weeks 10 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,413604,3/6/2019,Visiting professor,1 week 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,412986,30/05/2019,Assistant professor,2 weeks 3 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,412982,30/05/2019,Visiting professor,2 weeks 3 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,412213,28/05/2019,Assistant,2 weeks 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,404535,3/5/2019,Assistant,1 week 4 days,Expired,2,Physics,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,404531,3/5/2019,Assistant,1 week 4 days,Expired,2,Mathematics › Statistics,Permanent,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,404525,3/5/2019,Researcher,3 weeks 2 days,Expired,2,Information science,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,404515,3/5/2019,Researcher,3 weeks 2 days,Expired,1,Information science,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,399959,15/04/2019,Researcher,4 weeks 8 hours,Expired,1,Economics,To be defined,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,399925,15/04/2019,Researcher,4 weeks 9 hours,Expired,1,Other,To be defined,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,390744,18/03/2019,Assistant,3 days 13 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,390710,18/03/2019,Assistant,3 days 16 hours,Expired,1,Environmental science › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,390709,18/03/2019,Assistant,3 days 16 hours,Expired,1,Environmental science › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,390143,15/03/2019,Scientific assistant,6 days 14 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,390141,15/03/2019,Scientific assistant,6 days 15 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,390130,15/03/2019,Assistant,6 days 15 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,374441,28/01/2019,Lecturer,2 days 16 hours,Expired,1,Engineering › Civil engineering,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,363698,14/12/2018,Visiting professor,4 days 13 hours,Expired,1,Environmental science › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,362962,12/12/2018,Professor,2 days 16 hours,Expired,1,Information science › Other,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,361472,6/12/2018,Assistant professor,1 week 1 day,Expired,1,Technology › Materials technology,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,361470,6/12/2018,Professor,1 week 1 day,Expired,1,Technology › Materials technology,Temporary,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,361469,6/12/2018,Professor,1 week 1 day,Expired,1,Technology › Materials technology,Other,,Not funded by an EU programme
Riga Technical University,,,Higher Education Institute,358713,27/11/2018,Foreign academic staff in the study field Architecture and Construction,1 week 2 days,Expired,1,Architecture › Other,Other,,Not funded by an EU programme
The College of Accountancy and Finance,,,Higher Education Institute,426521,11/7/2019,Lecturer - Doctoral student/ PhD candidate,1 month 5 days,Expired,1,Economics,Temporary,ESF Project ID no.8.2.2.0/18/A/024,Not funded by an EU programme
The College of Accountancy and Finance,,,Higher Education Institute,385839,6/3/2019,Foreign Academic Staff,6 hours 37 min,Expired,1,Economics,Temporary,ESF Project ID no.8.2.2.0/18/A/024,Not funded by an EU programme
The State Education Development Agency,"Science, Research and Innovation Policy Support Department",,Other,278082,6/2/2018,Post-doctoral Research Aid Programme of Republic of Latvia,2 months 2 weeks,Expired,113,"Agricultural sciences, Anthropology, Architecture, Arts, Astronomy, Biological sciences, Chemistry, Communication sciences, Computer science, Criminology, Cultural studies, Demography, Economics, Educational sciences, Engineering, Environmental science, Ethics in health sciences, Ethics in natural sciences, Ethics in physical sciences, Ethics in social sciences, Geography, Geosciences, History, Information science, Juridical sciences, Language sciences, Literature, Mathematics, Medical sciences, Neurosciences, Pharmacological sciences, Philosophy, Physics, Political sciences, Psychological sciences, Religious sciences, Sociology, Technology",Temporary,,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,451451,3/10/2019,Doctoral student/Ph.D cand. for academic work,2 weeks 5 days,Expired,3,"Computer science, Engineering › Aerospace engineering, Engineering › Mechanical engineering, Other, Technology › Transport technology, Technology › Telecommunications technology",Permanent,,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,416125,11/6/2019,Preliminary selection of postdoctoral applications,1 week 3 days,Expired,3,"Computer science › Digital systems, Computer science › Other, Engineering › Civil engineering",Permanent,,H2020
Transport and Telecommunication Institute,,,Higher Education Institute,394775,29/03/2019,Doctoral students/Ph.D cand. for academic work,5 months 5 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,394772,29/03/2019,Doctoral students/Ph.D cand. for academic work,5 months 5 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,394767,29/03/2019,Doctoral students/Ph.D cand. for academic work,5 months 5 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,394764,29/03/2019,Doctoral students/Ph.D cand. for academic work,5 months 5 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,387353,12/3/2019,Foreign academic staff,11 months 4 weeks,Expired,2,Other,To be defined,N/A,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,387352,12/3/2019,Foreign academic staff,11 months 4 weeks,Expired,1,Other,To be defined,N/A,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,387349,12/3/2019,Foreign academic staff,11 months 4 weeks,Expired,2,"Engineering › Aerospace engineering, Other",To be defined,N/A,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,387346,12/3/2019,Foreign academic staff,11 months 4 weeks,Expired,6,Computer science,To be defined,N/A,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,365156,19/12/2018,Doctoral students/Ph.D cand. for academic work,1 month 7 hours,Expired,7,"Computer science, Other",To be defined,,Not funded by an EU programme
Transport and Telecommunication Institute,,,Higher Education Institute,356727,20/11/2018,Foreign academic staff,2 weeks 6 days,Expired,7,"Computer science, Other",Temporary,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,558102,14/09/2020,Professor or assisted professor,2 months 4 weeks,Expired,3,Other,Temporary,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,442274,3/9/2019,Professor or assisted professor,2 months 4 weeks,Expired,1,Other,Temporary,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,442271,2/9/2019,Doctoral students,1 month 1 week,Expired,1,Other,Temporary,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,316632,18/06/2018,Professor or assisted professor in Internal security and civil defence,2 years 1 week,Expired,1,Other,Temporary,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,315666,14/06/2018,DOCTORAL STUDENTS,2 years 2 months,Expired,4,Other,Other,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,311174,1/6/2018,Professor or assisted professor,1 month 7 hours,Expired,1,"Juridical sciences › Public law, Juridical sciences › International law, Juridical sciences › Other",Temporary,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,311169,1/6/2018,"Professor or assisted professor in hotel and restaurant service, tourism and leisure organization",1 month 7 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,311164,1/6/2018,Professor or assisted professor,1 month 1 hour,Expired,1,"Economics › Other, Economics › Management studies",Temporary,,Not funded by an EU programme
Turiba University (Biznesa augstskola Turiba),,,Higher Education Institute,311115,1/6/2018,Professor or assisted professor,1 month 12 hours,Expired,1,Communication sciences › Other,Temporary,,Not funded by an EU programme
University of Latvia,,,Public Research Institution,579959,23/11/2020,Postdoctoral researcher in Structure-preserving neural networks of dynamical systems,2 months 4 weeks,Published,3,"Mathematics › Computational mathematics, Mathematics › Applied mathematics",Temporary,,Not funded by an EU programme
University of Latvia,,,Public Research Institution,561815,25/09/2020,Senior researcher/visiting senior researcher in quantum optics and photonics,2 months 2 weeks,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Latvia,,,Public Research Institution,561813,25/09/2020,Researcher/visiting researcher in quantum optics and photonics,1 month 2 weeks,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Latvia,,,Public Research Institution,561812,25/09/2020,Senior researcher/visiting senior researcher in quantum optics and photonics - 1,2 weeks 17 hours,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Latvia,,,Public Research Institution,561811,25/09/2020,Senior researcher/visiting senior researcher in quantum optics and photonics - 2,2 weeks 16 hours,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Latvia,,,Public Research Institution,536042,25/06/2020,Principal investigator - ERA Chair in Quantum Optics and Photonics,1 month 3 weeks,Expired,1,"Physics › Optics, Physics › Quantum mechanics, Physics › Applied physics, Physics › Computational physics",Temporary,,Not funded by an EU programme
University of Latvia,Academic department,,Other,540128,8/7/2020,PhD student position in Biologically inspired models of active matter driven by electromagnetic field,3 weeks 10 hours,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Latvia,Academic department,,Other,442744,4/9/2019,Principal investigator - ERA Chair in Quantum Optics and Photonics,1 month 1 week,Expired,1,"Engineering, Physics › Computational physics, Physics › Quantum mechanics, Physics › Applied physics, Physics › Optics",Temporary,,Not funded by an EU programme
University of Latvia,Academic department,,Other,186793,6/3/2017,"The SUSPLACE Early Stage Researchers (ESR) position ‘Social economy, social entrepreneurship’ is vacant",2 weeks 3 days,Expired,1,Sociology › Socio-economic research,Temporary,-,H2020 / Marie Skłodowska-Curie Actions
University of Latvia,Centre for Quantum Computer Science,,Research Laboratory,547852,1/8/2020,"Postdoc position at the Centre for Quantum Computer Science, University of Latvia",1 month 21 hours,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
University of Latvia,Centre for Quantum Computer Science,,Research Laboratory,398896,11/4/2019,"Ph.D. student at the Centre for Quantum Computer Science, University of Latvia",4 weeks 1 day,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
University of Latvia,Centre for Quantum Computer Science,,Research Laboratory,398551,10/4/2019,Postdoctoral researcher,3 weeks 4 days,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,600182,1/2/2021,Foreign Academic Staff at the University of Latvia,2 weeks 4 days,Published,1,Language sciences › Languages,Temporary,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310851,31/05/2018,Doctoral students,2 years 8 months,Published,1,"History › Economic history, History › History of religions, History › Political history, History › Social history, Language sciences, Philosophy › Philosophy of science",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310653,30/05/2018,Doctoral students,2 years 8 months,Published,1,"Chemistry › Inorganic chemistry, Chemistry › Physical chemistry, Medical sciences",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310646,30/05/2018,Doctoral students,2 years 8 months,Published,1,"Geography › Regional geography, Geography › Other, Geography › Human geography",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310643,30/05/2018,Foreign academic staff,2 years 8 months,Published,1,"Geography › Regional geography, Geography › Other, Geography › Human geography",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310393,30/05/2018,Doctoral students,2 years 8 months,Published,1,"Medical sciences › Medicine, Pharmacological sciences › Pharmacy",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310391,30/05/2018,Foreign academic staff,2 years 8 months,Published,1,"Medical sciences › Medicine, Pharmacological sciences › Pharmacy",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310387,30/05/2018,Doctoral students,2 years 8 months,Published,1,Architecture › Other,Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310386,30/05/2018,Foreign academic staff,2 years 8 months,Published,1,Architecture › Other,Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,310160,29/05/2018,Doctoral students,2 years 8 months,Published,1,"Environmental science › Earth science, Environmental science › Ecology, Environmental science › Global change",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309666,27/05/2018,Doctoral students,2 years 8 months,Published,1,Arts › Visual arts,Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309255,25/05/2018,Doctoral students,2 years 9 months,Published,1,"Communication sciences › Business communication, Communication sciences › Science communication, Communication sciences › Journalism, Communication sciences › Speech communication, Communication sciences › Media studies, Communication sciences › Audiovisual communication, Communication sciences › Public relations, Information science › Library science, Information science › Information management",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309253,25/05/2018,Foreign academic staff,2 years 9 months,Published,1,"Communication sciences › Business communication, Communication sciences › Science communication, Communication sciences › Speech communication, Communication sciences › Journalism, Communication sciences › Media studies, Communication sciences › On-line information services, Communication sciences › Audiovisual communication, Communication sciences › Public relations, Information science › Library science, Information science › Information management",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309249,25/05/2018,Doctoral students,2 years 9 months,Published,1,"Sociology › Urban sociology, Sociology › Educational sociology, Sociology › Sociology of labour, Sociology › Macrosociology, Sociology › Societal behaviour, Sociology › Social changes",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309239,25/05/2018,Foreign academic staff,2 years 9 months,Published,1,"Political sciences › Science and society, Sociology › Sociology of labour, Sociology › Macrosociology, Sociology › Societal behaviour, Sociology › Rural sociology, Sociology › Social changes, Sociology › Educational sociology, Sociology › Urban sociology",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309197,25/05/2018,Doctoral students,2 years 9 months,Published,1,"Computer science › Programming, Computer science › Computer systems",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309187,25/05/2018,Foreign academic staff,2 years 9 months,Published,1,"Computer science › Computer systems, Computer science › Programming",Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309165,25/05/2018,Doctoral students,2 years 9 months,Published,1,Biological sciences › Biology,Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,309163,25/05/2018,Foreign academic staff,2 years 9 months,Published,1,Biological sciences › Biology,Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,306398,16/05/2018,Doctoral students,2 years 9 months,Published,1,Educational sciences › Education,Other,,Not funded by an EU programme
University of Latvia,Faculty of Medicine,,Higher Education Institute,306390,16/05/2018,Foreign academic staff,2 years 9 months,Published,1,Educational sciences › Education,Other,,Not funded by an EU programme
University of Latvia,Institute of Microbiology and Biotechnology,,Higher Education Institute,602198,5/2/2021,Post-doc researcher or an established researcher in strain design by constraint-based stoichiometric modeling,2 weeks 17 hours,Published,3,"Biological sciences › Biological engineering, Computer science › Modelling tools",Temporary,,Not funded by an EU programme
University of Latvia,Institute of Microbiology and Biotechnology,,Higher Education Institute,542788,16/07/2020,Fully funded PhD student position within the area of microorganism physiology and gene engineering,4 weeks 2 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering",Temporary,,Not funded by an EU programme
University of Latvia,Institute of Microbiology and Biotechnology,,Higher Education Institute,541225,10/7/2020,Post-Doc position - Marie Sklodowska-Curie Individual Fellowship OPPORTUNITY,7 months 2 weeks,Closed,1,"Biological sciences › Other, Computer science › Modelling tools, Engineering › Industrial engineering, Environmental science › Natural resources management, Environmental science › Global change, Environmental science › Other",Temporary,MSCA-IF-2020,H2020 / Marie Skłodowska-Curie Actions
University of Latvia,Institute of Microbiology and Biotechnology,,Higher Education Institute,541216,10/7/2020,Post-Doc position - Marie Sklodowska-Curie Individual Fellowship OPPORTUNITY,7 months 2 weeks,Closed,1,"Biological sciences › Other, Computer science › Modelling tools",Temporary,MSCA-IF-2020,H2020 / Marie Skłodowska-Curie Actions
Ventspils University College,,,Higher Education Institute,587109,14/12/2020,Guest lecturer / doctoral student at Ventspils University of Applied Sciences Faculty of Information Technologies,4 weeks 1 day,Expired,1,"Engineering, Technology",Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,581250,26/11/2020,Guest lecturer / doctoral student at Ventspils University of Applied Sciences Faculty of Economics and Management,1 week 2 days,Expired,3,Economics › Business economics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,552853,25/08/2020,Guest lecturer at Ventspils University of Applied Sciences Faculty of Translation Studies,1 month 1 day,Expired,1,Language sciences › Languages,Temporary,,Not funded by an EU programme
