Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,577142,13/11/2020,Professor of Environmental Sensing Technology,1 month 2 weeks,Expired,1,Computer science,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,576330,11/11/2020,Postdoctoral position in critical understanding of predictive policing,3 weeks 5 days,Expired,1,Sociology,Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,576300,11/11/2020,Professor of Entrepreneurship (tenured),1 month 3 weeks,Expired,1,Economics › Business economics,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,571440,27/10/2020,Postdoctoral Researcher of Plant Genomics/Bioinformatics,2 months 5 days,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,568476,16/10/2020,"Professor, ERA Chair Holder on Emerging Next-Generation Photovoltaics, 5GSOLAR",3 months 2 weeks,Expired,1,"Physics › Solid state physics, Technology › Nanotechnology, Technology › Materials technology",Temporary,,H2020
Tallinn University of Technology,Personnel Department,,Higher Education Institute,567659,14/10/2020,Senior Researcher of Mining Science and Engineering,1 month 2 weeks,Expired,1,Geosciences › Geology,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,561169,23/09/2020,PhD Position in Transportation and Logistics,1 week 2 days,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,561162,23/09/2020,PhD Position in manufacturing,1 week 2 days,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,561153,23/09/2020,PhD Position in materials science,1 week 2 days,Expired,1,"Chemistry, Physics, Technology › Materials technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,561146,23/09/2020,PhD Position in Engineering design,1 week 2 days,Expired,1,"Engineering › Mechanical engineering, Mathematics, Physics",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,561135,23/09/2020,PhD Position in Chemical and Materials Technology,1 week 2 days,Expired,1,"Chemistry, Technology › Materials technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,561132,23/09/2020,PhD Position in Chemical and Materials Technology,1 week 2 days,Expired,1,"Chemistry › Biochemistry, Chemistry › Organic chemistry, Technology › Chemical technology, Technology › Materials technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,561121,23/09/2020,PhD Position in Chemical and Materials Technology,1 week 2 days,Expired,1,"Chemistry › Organic chemistry, Chemistry › Biochemistry, Technology › Chemical technology, Technology › Materials technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,555009,2/9/2020,Post-doctoral positions in Governance of Smart Cities,2 months 14 hours,Expired,2,"Economics, Political sciences › Governance",Temporary,,H2020
Tallinn University of Technology,Personnel Department,,Higher Education Institute,529632,5/6/2020,Postdoctoral Researcher in Medical Informatics in the field of Data Science and Big Data,2 months 2 weeks,Expired,1,Computer science › Informatics,Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,529605,5/6/2020,PhD Position in Chemical and Materials Technology,4 weeks 3 hours,Expired,1,"Technology › Chemical technology, Technology › Materials technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,529601,5/6/2020,PhD Position in Chemical and Materials Technology,4 weeks 3 hours,Expired,1,"Technology › Materials technology, Technology › Chemical technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,529590,5/6/2020,PhD Position in Chemical and Materials Technology,4 weeks 3 hours,Expired,1,"Technology › Chemical technology, Technology › Materials technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,529186,4/6/2020,PhD Position in Chemical and Materials Technology,4 weeks 1 day,Expired,1,"Chemistry, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,529177,4/6/2020,PhD Position in Chemical and Materials Technology,4 weeks 1 day,Expired,1,"Chemistry, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,528192,1/6/2020,PhD Position in Biomedical Engineering and Electronics,1 month 2 days,Expired,2,"Engineering › Biomedical engineering, Engineering › Electronic engineering",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,521021,7/5/2020,Professor of Digital Construction (tenured or tenure track),1 month 3 weeks,Expired,1,Engineering › Civil engineering,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,513766,14/04/2020,Professor of Power Systems (tenured or tenure track),1 month 2 weeks,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,513755,14/04/2020,Professor of Electrical Machines (tenured or tenure track),1 month 2 weeks,Expired,2,Technology › Electrical technology,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,504021,12/3/2020,Professor of Robotics (tenured of tenure track),2 months 1 week,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,499519,1/3/2020,Professor of Functional Materials (tenure track),2 months 1 day,Expired,1,Technology › Materials technology,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,498923,28/02/2020,PhD Position in Mechanical Engineering,4 months 3 days,Expired,1,"Engineering › Mechanical engineering, Physics",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,498918,28/02/2020,PhD Position in Mechanical Engineering/Electronics,4 months 3 days,Expired,1,"Engineering › Electrical engineering, Engineering › Mechanical engineering, Physics",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,488267,3/2/2020,Postdoctoral Researcher vacancies in the area of Internet of Intelligent Things,2 months 3 weeks,Expired,2,Computer science › Computer systems,Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,486746,30/01/2020,Professor of Construction Engineering,1 month 3 weeks,Expired,1,Engineering › Civil engineering,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,484431,24/01/2020,PhD Position in Applied Power Electronics,3 months 1 week,Expired,1,"Engineering › Electrical engineering, Engineering › Electronic engineering",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,470489,6/12/2019,Research Positions in Hardware Security,2 months 3 weeks,Expired,3,"Computer science › Computer hardware, Computer science › Computer systems",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,467152,27/11/2019,Professor of Maritime Transport (tenured or tenure track),9 months 1 week,Expired,2,"Economics › Transport economics, Other",Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,466913,26/11/2019,Professor of Entrepreneurship (tenured or tenure track),2 months 3 weeks,Expired,2,Economics › Business economics,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,450431,1/10/2019,Project Proposal Writer for EU Funding,1 month 11 hours,Expired,1,"Engineering › Other, Technology › Other",Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,448946,25/09/2019,Professor of Urban Water Systems (tenured or tenure track),2 months 5 days,Expired,1,Engineering › Water resources engineering,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,440881,27/08/2019,PhD Position in Mechanical Engineering,1 month 4 days,Expired,1,"Engineering › Materials engineering, Engineering › Mechanical engineering",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,425583,9/7/2019,PhD Position in Ceramic Composite Materials,2 months 3 weeks,Expired,1,"Engineering › Mechanical engineering, Engineering › Materials engineering, Technology › Materials technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,425135,8/7/2019,PhD Position on Biorobotics,2 months 3 weeks,Expired,2,"Computer science, Engineering › Mechanical engineering, Technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,424425,5/7/2019,PhD Position in Biorobotics,3 weeks 5 days,Expired,2,"Computer science, Engineering › Mechanical engineering, Technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,419951,21/06/2019,Professor of Metal Processing (tenured or tenure track),2 months 1 week,Expired,1,Technology › Other,Permanent,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,412933,30/05/2019,PhD Position in Marketing,3 weeks 1 day,Expired,1,"Economics › Business economics, Economics › Marketing",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,411421,24/05/2019,PhD Position in International Business,4 weeks 2 hours,Expired,1,"Anthropology, Economics, Sociology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,410473,22/05/2019,PhD Position in Information and Communication Technology,1 month 1 week,Expired,1,"Computer science, Technology › Computer technology, Technology › Communication technology, Technology › Information technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,410235,21/05/2019,PhD Position in Information and Communication Technology,1 year 1 month,Expired,1,"Mathematics › Statistics, Technology › Information technology, Technology › Computer technology",Temporary,,Not funded by an EU programme
Tallinn University of Technology,Personnel Department,,Higher Education Institute,408614,16/05/2019,Industrial PhD Position in Information and Communication Technology,1 month 2 weeks,Expired,1,"Computer science, Technology › Communication technology, Technology › Computer technology, Technology › Information technology",Temporary,,Not funded by an EU programme
