Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,537914,1/7/2020,"Professor, Associate professor, Assistant professor",7 months 3 weeks,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534321,19/06/2020,Chief Design Engineer or Expert of Hybrid Engine,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534316,19/06/2020,Chief Engineer of Advanced Combustion System Integration and Simulation Technology,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534309,19/06/2020,Chief Technical Engineer of Heavy Power System,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534303,19/06/2020,Senior Expert in Post-processing,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534299,19/06/2020,Chief of Automatic Gearbox Matching and Calibration Development,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534298,19/06/2020,Technical Expert in R&D of Ship Electric Gas Engine,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534296,19/06/2020,Senior Engineer of Electrical Parts Design,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534292,19/06/2020,Chief engineer of big data analysis,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534291,19/06/2020,Mechanical r&d engineer,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,534286,19/06/2020,Artificial intelligence r&d engineer,8 months 6 days,Published,5,Other,To be defined,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529236,4/6/2020,"CNY360,000-600,000/year + Project award + Patent award",2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529235,4/6/2020,Chief Engineer of Equipment R&D,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529234,4/6/2020,Chief Researcher,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529233,4/6/2020,"Postdoctoral (Research on vehicle networking and intelligent vehicle technology, research and development on automotive electronic wired chassis system)",2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529232,4/6/2020,Chief Design Engineer or Expert of Hybrid Engine,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529231,4/6/2020,Chief Engineer of Advanced Combustion System Integration and Simulation Technology,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529230,4/6/2020,Chief Technical Engineer of Heavy Power System,2 months 1 sec,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529229,4/6/2020,Senior Expert in Post-processing,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529228,4/6/2020,Chief of Automatic Gearbox Matching and Calibration,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529226,4/6/2020,Technical Expert in R&D of Ship Electric Gas Engine,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529225,4/6/2020,Senior Engineer of Electrical Parts Design,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529224,4/6/2020,Chief engineer of big data analysis,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529222,4/6/2020,Mechanical r&d engineer,2 months,Expired,1,Other,Temporary,,Not funded by an EU programme
Guangxi Nanning Talents Exchange and Development Center,,,Other,529221,4/6/2020,Artificial intelligence r&d engineer,8 months 2 weeks,Published,1,Other,Temporary,,Not funded by an EU programme
Gustave Roussy Cancer Campus / CNRS,UMR8203,Identification of targets and innovative therapies in pediatric tumours,Other,306494,16/05/2018,PhD in Epigenetics and Cancer,2 years 9 months,Closed,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Harvard University - Wyss Institute for Biologically Inspired Engineering at Harvard University,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Higher Education Institute,461424,8/11/2019,Postdoctoral Fellow Research Opening – Countermeasurements Against Radiation Damage in a Human Lung-on-a-Chip,1 month 16 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering",To be defined,,Not funded by an EU programme
Harvard University - Wyss Institute for Biologically Inspired Engineering at Harvard University,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Higher Education Institute,295178,5/4/2018,Postdoctoral Fellow Research Opening – In Vitro Modeling of the Cervico-Vaginal Epithelium for Understanding the Role of Microbiome in Vaginal Health,3 months 10 hours,Expired,1,Biological sciences › Biological engineering,Not Applicable,,Not funded by an EU programme
Harvard University - Wyss Institute for Biologically Inspired Engineering at Harvard University,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Higher Education Institute,278427,7/2/2018,Systems Discovery Postdoctoral Fellow Position,4 weeks 11 hours,Expired,1,Biological sciences › Biological engineering,Other,,Not funded by an EU programme
Harvard University - Wyss Institute for Biologically Inspired Engineering at Harvard University,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Higher Education Institute,278423,7/2/2018,Systems Discovery - Influenza Postdoctoral Fellow,4 weeks 11 hours,Expired,1,Biological sciences › Biological engineering,Other,,Not funded by an EU programme
Harvard University - Wyss Institute for Biologically Inspired Engineering at Harvard University,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Higher Education Institute,261207,22/11/2017,Tissue and Organ Regeneration Postdoctoral Fellow,1 month 16 hours,Expired,1,Biological sciences › Biological engineering,Temporary,,Not funded by an EU programme
Harvard University - Wyss Institute for Biologically Inspired Engineering at Harvard University,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Higher Education Institute,240079,17/08/2017,Postdoctoral Fellow Research Opening - Modeling Cancer in Human Organ Chips,1 month 1 day,Expired,1,Biological sciences › Biological engineering,Other,,Not funded by an EU programme
Harvard University - Wyss Institute for Biologically Inspired Engineering at Harvard University,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Higher Education Institute,230742,5/7/2017,Postdoctoral Fellow Research Opening -- Biomimetic Microsystems for Modeling Influenza Infection,3 years 7 months,Closed,1,Biological sciences › Biological engineering,Other,,Not funded by an EU programme
Harvard University - Wyss Institute for Biologically Inspired Engineering at Harvard University,Wyss Institute for Biologically Inspired Engineering at Harvard University,,Higher Education Institute,230162,3/7/2017,Postdoctoral Fellow Research Opening -- Development of Biomimetic Microsystems Aimed at Modeling Drug Delivery across the Human Blood-Brain Barrier,3 years 7 months,Closed,1,Biological sciences › Biological engineering,Other,,Not funded by an EU programme
Honda Research Institute Europe GmbH,,,"Small Medium Enterprise, Start-up",296818,11/4/2018,"PhD candidates / Early Stage Researcher in nonlinear optimization, data science & machine learning",1 month 4 days,Expired,3,Computer science,Temporary,766186,H2020 / Marie Skłodowska-Curie Actions
Icahn School of Medicine at Mount Sinai,,,Public Research Institution,370293,14/01/2019,"Postdocs/Scientists: Long Reads and Epigenomes; Pathogen, Microbiome, Human Diseases",1 month 4 weeks,Expired,2,"Biological sciences › Biology, Biological sciences › Biological engineering, Technology › Biotechnology",Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,602678,8/2/2021,Scientific Research Assistant (ACS) - temporary contract,1 week 4 days,Published,2,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,602665,8/2/2021,Scientific Research Assistant (ACS) - permanent contract,1 week 4 days,Published,1,"Engineering, Physics › Quantum mechanics",Permanent,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,602655,8/2/2021,Scientific Research Specialist (CS) - 2 positions,1 week 4 days,Published,3,Engineering,Permanent,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,529528,5/6/2020,Scientific Research Specialist (CS) - full-time job,4 weeks 4 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,491585,11/2/2020,Scientific Research Specialist 3rd rank - part-time job,4 weeks 5 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,491578,11/2/2020,Scientific Research Specialist 3rd rank - full-time job,4 weeks 5 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,491573,11/2/2020,Scientific Research Specialist - full-time job,4 weeks 5 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,491093,10/2/2020,Scientific Research Specialist,4 weeks 23 hours,Expired,1,Engineering,Permanent,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,444943,11/9/2019,Scientific Research Specialist (CS),4 weeks 23 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,444888,11/9/2019,Scientific Research Specialist 3rd rank,4 weeks 1 day,Expired,1,Engineering,Permanent,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,436042,9/8/2019,Scientific Researcher - 2 positions,4 weeks 3 hours,Expired,3,Engineering,Permanent,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,418970,19/06/2019,Diplomat Engineer First Cycle,1 month 1 day,Expired,1,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,345325,10/10/2018,Research Assistant,4 weeks 1 day,Expired,1,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,334803,28/08/2018,Research Assistant,3 weeks 6 days,Expired,2,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,330570,6/8/2018,Scientific researcher,1 month 1 week,Expired,2,Engineering,Temporary,,Not funded by an EU programme
INOE 2000-IHP,Cercetare-Dezvoltare,,Public Research Institution,330568,6/8/2018,Research assistant,1 month 1 week,Expired,5,Engineering,Permanent,,Not funded by an EU programme
INSERM,Unit 935,"ATIP-Avenir team, Annabelle Ballesta",Public Research Institution,539526,6/7/2020,Postdoctoral position in systems biology: mathematical modeling and artificial intelligence for personalizing anticancer chemotherapies.,7 months 2 weeks,Closed,1,"Biological sciences › Other, Biological sciences › Biology, Computer science › Modelling tools, Engineering › Biomedical engineering, Mathematics › Applied mathematics, Medical sciences › Other, Pharmacological sciences › Other, Pharmacological sciences › Clinical pharmacology",Temporary,,Not funded by an EU programme
INSERM,Unit 935,"ATIP-Avenir team, Annabelle Ballesta",Public Research Institution,334729,28/08/2018,Postdoctoral position in systems pharmacology: mathematical modeling for personalizing anticancer chemotherapies.,6 months 4 days,Expired,2,"Biological sciences › Biology, Mathematics › Computational mathematics, Pharmacological sciences › Other",Temporary,,Not funded by an EU programme
Institute of Botany,,,Public Research Institution,578206,17/11/2020,Young Investigator - Plant Biochemistry and Molecular Biology,1 month 3 days,Expired,1,"Biological sciences › Biodiversity, Biological sciences › Botany, Chemistry › Biochemistry, Environmental science › Global change",Temporary,,Not funded by an EU programme
Institute of Botany,,,Other,508114,25/03/2020,Postdoctoral Fellowship in Plant Molecular Biology/Bioinformatics,1 month 1 day,Expired,1,Biological sciences › Botany,Temporary,,Not funded by an EU programme
"Institute of Computing, University of Campinas",Information Systems,LInterHAD,Higher Education Institute,473721,17/12/2019,Postdoctoral Fellowship in Computer Science,1 month 3 weeks,Expired,1,Computer science › Systems design,Temporary,,Not funded by an EU programme
"Institute of Computing, University of Campinas",Information Systems,LInterHAD,Higher Education Institute,393611,26/03/2019,Postdoctoral Fellowship in Computer Science,1 month 3 days,Expired,1,Computer science › Systems design,Other,,Not funded by an EU programme
"Institute of Computing, University of Campinas",Information Systems,LInterHAD,Higher Education Institute,335450,30/08/2018,Postdoctoral Fellowship in Computer Science,4 weeks 1 day,Expired,1,Computer science › Systems design,Other,,Not funded by an EU programme
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,2,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Computational physics, Physics › Applied physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,2,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Computational physics, Physics › Applied physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Applied physics, Physics › Computational physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,2,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Applied physics, Physics › Computational physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Applied physics, Physics › Computational physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Applied physics, Physics › Computational physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Applied physics, Physics › Computational physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Mechanical engineering, Engineering › Aerospace engineering, Physics › Computational physics, Physics › Applied physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Computational physics, Physics › Applied physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Computational physics, Physics › Applied physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Computational physics, Physics › Applied physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Fluid Flow Machinery Polish Academy of Science,,,Public Research Institution,523367,14/05/2020,15 PhD/Early Stage Researcher (ESR) positions H2020 - MSCA - ITN - European Training Network - TEAMAero - Towards Effective Flow Control and Mitigation of Shock Effects in Aeronautical Applications,1 month 2 weeks,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics › Applied physics, Physics › Computational physics",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Institute of Genetic Epidemiology,"Biometry, Epidemiology and Medical Bioinformatics",A. Köttgen,Other,507370,23/03/2020,PhD Project: Genetic Underpinnings and Causality of Novel CKD Biomarkers in Humans,1 month 1 week,Expired,1,Medical sciences › Medicine,Temporary,Horizon 2020 MSCA-ITN-2019,H2020 / Marie Skłodowska-Curie Actions
"Institute of Measurement Science, Slovak Academy of Sciences",,,Public Research Institution,576181,11/11/2020,"Researcher positions in the field of Measurement Technology, Applied Mathematics and Biomedical Engineering",3 months 1 week,Published,5,"Engineering › Electrical engineering, Engineering › Biomedical engineering, Mathematics › Applied mathematics, Mathematics › Statistics, Physics › Applied physics, Technology › Measurement technology",Temporary,IMS SAS 3/2020,Not funded by an EU programme
"Institute of Measurement Science, Slovak Academy of Sciences",,,Public Research Institution,517434,24/04/2020,PhD study on topics in Applied Mathematics,6 days 5 hours,Expired,2,Mathematics › Applied mathematics,Temporary,,Not funded by an EU programme
"Institute of Measurement Science, Slovak Academy of Sciences",,,Public Research Institution,517430,24/04/2020,PhD study on topics in Measurement Technology,1 month 1 week,Expired,1,"Engineering › Biomedical engineering, Engineering › Electrical engineering, Medical sciences › Medicine, Technology › Measurement technology",Temporary,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,570462,22/10/2020,Project Manager,1 month 1 day,Expired,2,Other,Other,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,564828,6/10/2020,Quantitative Geneticist: Wheat and Maize,1 month 1 day,Expired,1,Agricultural sciences,Permanent,IRS20134,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,564825,6/10/2020,Post-Doctoral Fellow – Cropping Systems Agronomist,1 month 1 day,Expired,2,Agricultural sciences,Permanent,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,560286,22/09/2020,Agricultural Economist (Associate Scientist),2 months 7 hours,Expired,1,"Agricultural sciences, Economics, Environmental science",Permanent,IRS20133,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,559882,18/09/2020,Social Scientist – Market and Value Chain Development,1 month 17 hours,Expired,1,"Agricultural sciences › Agronomics, Economics › Social economics, Sociology › Socio-economic research",Other,IRS20114,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,559882,18/09/2020,Social Scientist – Market and Value Chain Development,1 month 17 hours,Expired,1,"Agricultural sciences › Agronomics, Economics › Social economics, Sociology › Socio-economic research",Other,IRS20114,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,552242,21/08/2020,(Senior) Scientist – Gender and Agriculture Researcher,1 month 1 day,Expired,1,"Agricultural sciences › Agronomics, Anthropology › Social anthropology, Economics › Social economics",Permanent,IRS20117,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,552241,21/08/2020,Post-Doctoral Fellow – Mechanization,1 month 1 day,Expired,1,"Engineering › Industrial engineering, Engineering › Mechanical engineering",Other,IRS20125,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,552238,21/08/2020,Breeding Specialist – East Africa,3 weeks 4 days,Expired,1,"Agricultural sciences › Agronomics, Biological sciences › Biological engineering, Computer science › Database management, Computer science › Modelling tools",Permanent,IRS20141,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,552238,21/08/2020,Breeding Specialist – East Africa,3 weeks 4 days,Expired,1,"Agricultural sciences › Agronomics, Biological sciences › Biological engineering, Computer science › Database management, Computer science › Modelling tools",Permanent,IRS20141,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,549979,10/8/2020,Associate Scientist in Wheat Physiology,1 month 1 day,Expired,1,"Biological sciences › Botany, Chemistry › Organic chemistry, Chemistry › Biochemistry, Computer science › Database management",To be defined,IRS20126,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,549977,10/8/2020,Post-Doctoral Fellow – Wheat Breeding,1 month 1 day,Expired,1,"Agricultural sciences › Other, Biological sciences › Biology, Chemistry › Molecular chemistry, Chemistry › Physical chemistry, Mathematics › Statistics",To be defined,IRS20123,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,527375,29/05/2020,Associate Scientist – Gender and Agriculture Researcher.,2 weeks 1 day,Expired,2,"Agricultural sciences › Agronomics, Anthropology › Social anthropology, Ethics in social sciences › Other, Sociology › Socio-economic research, Sociology › Other",Permanent,IRS20117,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,527370,29/05/2020,Module Lead for Breeding Process Management,2 weeks 1 day,Expired,1,"Agricultural sciences › Agronomics, Biological sciences › Biology, Engineering › Process engineering",Permanent,IRS20116,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,527370,29/05/2020,Module Lead for Breeding Process Management,2 weeks 1 day,Expired,1,"Agricultural sciences › Agronomics, Biological sciences › Biology, Engineering › Process engineering",Permanent,IRS20116,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,512431,8/4/2020,Social Scientist – Market and Value Chain Development,1 month 14 hours,Expired,1,Sociology › Socio-economic research,Permanent,IRS20114,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,512428,8/4/2020,Market Researcher / Product Manager for Breeding Product Development and Uptake,1 month 4 hours,Expired,1,Economics › Industrial economics,Permanent,IRS19146,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,512424,8/4/2020,Post-Doctoral Fellow – Spatial Agronomic Data,1 month 15 hours,Expired,1,"Agricultural sciences › Agronomics, Computer science › Database management, Environmental science › Earth science",To be defined,IRS20112,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,512423,8/4/2020,Global Wheat Program – Program Director,1 month 15 hours,Expired,1,"Agricultural sciences › Agronomics, Biological sciences › Biology",Permanent,IRS20111,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,497730,25/02/2020,Project Manager,4 weeks 1 day,Expired,1,"Agricultural sciences, Other, Physics",Other,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,484199,23/01/2020,Agronomy at Scale Data Scientist,1 week 3 days,Expired,2,"Computer science, Economics, Other",Temporary,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,475080,20/12/2019,Communications Officer,1 month 1 day,Expired,1,"Communication sciences › Journalism, Other",Temporary,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,465110,21/11/2019,Post-Doctoral Fellow – Agricultural Climate Services and Crop Disease Mitigation,1 month 11 min,Expired,1,"Agricultural sciences, Other",Permanent,IRS19142,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,434550,5/8/2019,EiB Regional Genotyping Coordinator,4 weeks 5 hours,Expired,1,Biological sciences › Other,Other,IRS18127_EiB Regional Genotyping Coordinator,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,434549,5/8/2019,Communications Specialist,3 weeks 6 days,Expired,1,Communication sciences › Other,Other,IRS19122_Communications Specialist,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,434547,5/8/2019,Technical Training Manager,1 month 1 day,Expired,1,Agricultural sciences,Temporary,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,432943,31/07/2019,Post-Doctoral Fellow /Associate scientist in Wheat Rust Molecular Genetics and Pathology,1 month 1 day,Expired,1,Agricultural sciences › Agronomics,Temporary,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,432940,31/07/2019,PDF in Nitrogen Use Efficiency,1 month 22 hours,Expired,1,Agricultural sciences › Agronomics,Temporary,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,419111,19/06/2019,Junior Communications Consultant CGIAR Research Program on Maize (MAIZE),1 month 1 week,Expired,1,Other,Other,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,419082,19/06/2019,Junior Communications Consultant CGIAR Research Program on Wheat (WHEAT),1 month 5 hours,Expired,1,Other,Other,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,418766,18/06/2019,Project Manager,3 weeks 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,417234,14/06/2019,Industrial Engineer,5 months 3 weeks,Expired,1,"Educational sciences › Education, Engineering › Agricultural engineering, Engineering › Mechanical engineering, Engineering › Industrial engineering",Permanent,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,413066,31/05/2019,Program Manager,1 month 1 day,Expired,1,"Agricultural sciences, Other",Permanent,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,406403,9/5/2019,IRS HR and Global Mobility Manager,1 month 1 day,Expired,1,Other,Temporary,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,381432,19/02/2019,Africa NARS Breeding Optimization Specialist,3 months 1 week,Expired,2,Other,Permanent,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,381404,19/02/2019,PDF in Applied Biotechnology Laboratory – Molecular Biologist,3 months 1 week,Expired,2,Biological sciences › Biological engineering,Permanent,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,380102,14/02/2019,"Scientist, Plant Transformation & Tissue Culture",3 months 2 weeks,Expired,2,Biological sciences,Permanent,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,375814,31/01/2019,Scientist - Biometrician/Statistician,1 month 1 day,Expired,2,"Biological sciences, Other",Permanent,,Not funded by an EU programme
International Maize and Wheat Improvement Center,,,Other,375767,31/01/2019,Post-Doctoral Fellow in Applied Agricultural Statistics/Biometrics,0 sec,Expired,2,"Biological sciences, Other",Permanent,,Not funded by an EU programme
