Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231311,7/7/2017,Assistant Professor - Pedagogy (Phylosophy of Education. Pedagogy),1 month 3 weeks,Expired,1,Educational sciences,Temporary,SU-FP-2017-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231308,7/7/2017,Assistant Professor - Pedagogy (Family Pedagogy),1 month 3 weeks,Expired,1,Educational sciences › Other,Temporary,SU-FP-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231305,7/7/2017,Assistant Professor - Fine Art (Graphic Design. Graphic Design Software),1 month 3 weeks,Expired,1,"Arts › Other, Computer science › Other",Temporary,SU-FNPP-2017-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231302,7/7/2017,Assistant Professor - Pedagogy of Art Education (Theory of the Artistic Image. Drawing and Composition),1 month 3 weeks,Expired,1,Educational sciences › Other,Temporary,SU-FNPP-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231289,7/7/2017,Assistant Professor - Philology (Savic languages - Slovac Language),1 month 3 weeks,Expired,1,Language sciences › Philology,Temporary,SU-FSlF-2017-6-4,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231287,7/7/2017,Assistant Professor - Philology (Slavic Languages - Polish Language),1 month 3 weeks,Expired,1,Language sciences › Philology,Temporary,SU-FSlF-2017-6-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231285,7/7/2017,Assistant Professor - Philology (Bulgarian Language - Phonetics and Dialectology),1 month 3 weeks,Expired,1,Language sciences › Philology,Temporary,SU-FSlF-2017-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231282,7/7/2017,Assistant Professor - Philology (Bulgarian Language - Modern Bulgarian Language),1 month 3 weeks,Expired,1,Language sciences › Philology,Temporary,SU-FSlF-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231278,7/7/2017,Assistant Professor - Philology (Applied Linguistics - Swedish),1 month 3 weeks,Expired,1,Language sciences › Linguistics,Temporary,SU-FCMP-2017-6-4,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231253,7/7/2017,Assistant Professor - Philology (Literature of the Italian Renaissance),1 month 3 weeks,Expired,1,Language sciences › Philology,Temporary,SU-FCMP-2017-6-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231245,7/7/2017,Assistant Professor - Philology (Practical Chinese),1 month 3 weeks,Expired,1,Language sciences › Philology,Temporary,SU-FCMP-2017-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,231242,7/7/2017,Assistant Professor - Philology (Turkish Language -Practical Course),1 month 3 weeks,Expired,1,Language sciences › Philology,Temporary,SU-FCMP-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230737,5/7/2017,"Assistant Professor - Economics (Microeconomics, Macroeconomics)",1 month 3 weeks,Expired,1,"Economics › Macroeconomics, Economics › Microeconomics",Temporary,SU-SF-2017-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230735,5/7/2017,Assistant Professor - Economics (Statistics and Econometrics),1 month 3 weeks,Expired,1,"Economics › Other, Economics › Econometrics",Temporary,SU-SF-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230733,5/7/2017,Assistant Professor - Philosophy (Ethics),1 month 3 weeks,Expired,1,Philosophy › Ethics,Temporary,SU-FP-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230731,5/7/2017,Assistant Professor - Biological sciences (Biochemistry),1 month 3 weeks,Expired,1,Biological sciences › Other,Temporary,SU-BF-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230177,3/7/2017,Assistant Professor - Informatics and Computer Science (Computer Networks and Operating Systems),1 month 3 weeks,Expired,1,Computer science › Computer systems,Temporary,SU-FMI-2017-6-4,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230174,3/7/2017,Assistant Professor - Mathematics (Numerical Methods),1 month 3 weeks,Expired,1,Mathematics › Other,Temporary,SU-FMI-2017-6-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230172,3/7/2017,Assistant Professor - Mathematics (Applied Mathematics and Robotics),1 month 3 weeks,Expired,1,"Mathematics › Applied mathematics, Mathematics › Other",Temporary,SU-FMI-2017-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230171,3/7/2017,Assistant Professor - Mathematics (Operations Research),1 month 3 weeks,Expired,1,Mathematics,Temporary,SU-FMI-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230170,3/7/2017,Assistant Professor - Pharmacy (Pharmacology),1 month 3 weeks,Expired,1,Pharmacological sciences › Pharmacy,Temporary,SU-FCF-2017-6-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230168,3/7/2017,Assistant Professor - Chemical Sciences (Technology of the Fine Organic and Biochemical Synthesis),1 month 3 weeks,Expired,1,Chemistry › Organic chemistry,Temporary,SU-FCF-2017-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230166,3/7/2017,Assistant Professor - Pharmacy (Technology of Drug Formulations),1 month 3 weeks,Expired,1,Pharmacological sciences › Pharmacy,Temporary,SU-FCF-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230056,3/7/2017,Assistant Professor - Earth Science (Geography of the states - Regional and Politucal Geography),1 month 3 weeks,Expired,1,"Geography › Regional geography, Geography › Geopolitics",Temporary,SU-GGF-2017-6-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230050,3/7/2017,Assistant Professor - Earth scienses (Social - economical geography),1 month 3 weeks,Expired,1,"Geography › Social geography, Geography › Economic geography",Temporary,SU-GGF-2017-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,230043,3/7/2017,Assistant Professor - Earth Sciences (Geography - Geographic Information Systems and Cartography),1 month 3 weeks,Expired,1,"Geography › Cartography, Geography › Other",Temporary,SU-GGF-2017-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,177794,1/2/2017,Chief Assistant Professor of Pedagogy (ICT in Education and Social Work),3 weeks 5 days,Expired,1,Computer science › Other,Permanent,SU-FP-2016-12-1,Not funded by an EU programme
Technical University of Sofia,Faculty of German Engineering Education and Industrial Management,,Higher Education Institute,430457,23/07/2019,PhD Student in Edge Analytics,4 months 6 hours,Expired,1,Computer science › Autonomic computing,Not Applicable,,Not funded by an EU programme
Technical University of Sofia,Faculty of German Engineering Education and Industrial Management,,Higher Education Institute,347496,17/10/2018,PhD in Radar Signal Processing / Software Defined Radar,1 year 1 month,Expired,1,"Engineering › Electronic engineering, Engineering › Systems engineering",Not Applicable,,Not funded by an EU programme
Technical University of Sofia,Faculty of German Engineering Education and Industrial Management,,Higher Education Institute,347486,17/10/2018,PhD in Natural Language Processing,1 month 1 day,Expired,2,"Computer science › Programming, Computer science › Autonomic computing",Not Applicable,,Not funded by an EU programme
Technical University of Sofia,Faculty of German Engineering Education and Industrial Management,,Higher Education Institute,342658,2/10/2018,PhD Student in Artificial Intelligence in Process Planning Systems,1 year 1 month,Expired,1,"Computer science › Modelling tools, Engineering › Process engineering, Engineering › Simulation engineering",Not Applicable,,Not funded by an EU programme
UNIVERSITY OF FOOD TECHNOLOGIES,,,Higher Education Institute,379320,12/2/2019,Young Scientists and Postdoctoral Researchers - Technological Faculty,2 days 9 hours,Expired,2,"Engineering, Technology › Industrial technology",Temporary,,H2020
UNIVERSITY OF FOOD TECHNOLOGIES,,,Higher Education Institute,379319,12/2/2019,Young Scientists and Postdoctoral Researchers - Technical Faculty,2 days 9 hours,Expired,2,"Engineering › Industrial engineering, Technology",Temporary,,H2020
UNIVERSITY OF FOOD TECHNOLOGIES,,,Higher Education Institute,379317,12/2/2019,Young Scientists and Postdoctoral Researchers - Faculty of Economics,2 days 9 hours,Expired,2,Engineering › Industrial engineering,Temporary,,H2020
University of Plovdiv,Molecular biology,,Higher Education Institute,307888,21/05/2018,Early Stage Researcher (ESR) - Bioinformatics,3 months 1 day,Expired,1,Biological sciences › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
"Varna Free University ""Chernorizets Hrabar""",,,Higher Education Institute,460941,7/11/2019,Professor,1 month 3 days,Expired,1,Economics › Management studies,Permanent,,Not funded by an EU programme
